operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230820,PT0393584,LST0393584,AG01673,AG01544,Jasmine Nguyen,177426.93,2026-07-12,2026-09-07,Cash,100.0,6.22,11035.96,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230821,PT0421784,LST0421784,AG00384,AG01445,Andrea Contreras,624052.89,2026-07-12,2026-08-24,Conventional Mortgage,18.4,6.11,38129.63,Old Republic Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230822,PT0170556,LST0170556,AG00612,AG00657,Shannon Rivera,1029918.9,2026-07-12,2026-07-31,Conventional Mortgage,22.0,4.93,50775.0,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230823,PT0347462,LST0347462,AG01969,AG02588,Kimberly Crane,84705.28,2026-07-12,2026-07-29,FHA Loan,17.3,5.57,4718.08,First American Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230824,PT0483641,LST0483641,AG02583,AG02345,Gregory Reynolds,624652.61,2026-07-12,2026-08-11,Cash,100.0,5.37,33543.85,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230825,PT0247937,LST0247937,AG01057,AG02025,Casey Small,518283.44,2026-07-12,2026-08-08,Conventional Mortgage,22.2,5.84,30267.75,WFG National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230826,PT0349963,LST0349963,AG01005,AG00136,Christopher Murray,722059.17,2026-07-12,2026-08-13,Cash,100.0,5.32,38413.55,WFG National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230827,PT0331116,LST0331116,AG01856,AG00077,Sarah Davis,216687.1,2026-07-12,2026-08-10,Conventional Mortgage,9.8,5.7,12351.16,Fidelity National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230828,PT0461534,LST0461534,AG02827,AG01903,Jennifer Mitchell,598991.68,2026-07-12,2026-07-28,Cash,100.0,4.94,29590.19,First American Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230829,PT0476096,LST0476096,AG02424,AG01023,Maurice Figueroa,86408.4,2026-07-12,2026-08-30,Cash,100.0,5.34,4614.21,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230830,PT0095080,LST0095080,AG01339,AG00090,Amy Hernandez,607379.25,2026-07-12,2026-08-31,Conventional Mortgage,15.5,4.81,29214.94,Old Republic Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230831,PT0400719,LST0400719,AG02966,AG02897,Monique Ramos,608421.11,2026-07-12,2026-09-06,Conventional Mortgage,24.4,4.73,28778.32,Chicago Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230832,PT0131578,LST0131578,AG02993,AG02917,Lisa Smith,511159.74,2026-07-12,2026-07-29,Conventional Mortgage,8.6,6.15,31436.32,Old Republic Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230833,PT0067491,LST0067491,AG02396,AG00557,Matthew Saunders,615769.84,2026-07-12,2026-08-07,Conventional Mortgage,16.0,4.62,28448.57,Chicago Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230834,PT0127355,LST0127355,AG00729,AG02570,Nicholas Johnson,1086588.15,2026-07-12,2026-08-26,Conventional Mortgage,8.4,5.63,61174.91,First American Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230835,PT0146575,LST0146575,AG02095,AG02837,Brenda Fitzpatrick,297701.46,2026-07-12,2026-08-13,FHA Loan,12.6,4.78,14230.13,Fidelity National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230836,PT0388399,LST0388399,AG01418,AG00552,Kathy Roach,411084.37,2026-07-12,2026-07-30,VA Loan,18.4,4.92,20225.35,Chicago Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230837,PT0388241,LST0388241,AG02974,AG01738,Richard Williams,181049.14,2026-07-12,2026-09-06,Conventional Mortgage,20.8,5.87,10627.58,Old Republic Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230838,PT0164290,LST0164290,AG01661,AG01449,Scott Lewis,527322.83,2026-07-12,2026-08-19,Cash,100.0,6.16,32483.09,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230839,PT0365570,LST0365570,AG02931,AG01949,Michelle Roy,702810.79,2026-07-12,2026-07-27,Jumbo Loan,13.9,6.05,42520.05,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230840,PT0392210,LST0392210,AG02818,AG02595,Danny Forbes,220146.1,2026-07-12,2026-08-14,Cash,100.0,4.74,10434.93,First American Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230841,PT0374009,LST0374009,AG00922,AG01878,Mr. Keith Martin,611678.0,2026-07-12,2026-08-16,FHA Loan,15.9,5.87,35905.5,WFG National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230842,PT0271032,LST0271032,AG02849,AG02046,Alyssa Wright,2105014.69,2026-07-12,2026-08-23,Cash,100.0,5.09,107145.25,WFG National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230843,PT0325705,LST0325705,AG01121,AG00264,Emily Wall,360180.25,2026-07-12,2026-08-19,Conventional Mortgage,16.9,6.05,21790.91,WFG National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230844,PT0139130,LST0139130,AG02727,AG02292,Tracy Graham,936723.02,2026-07-12,2026-08-27,Conventional Mortgage,16.1,5.39,50489.37,Stewart Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230845,PT0275441,LST0275441,AG02699,AG02800,Mr. Sean Phillips III,1220519.8,2026-07-12,2026-09-07,Jumbo Loan,19.6,4.71,57486.48,Fidelity National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230846,PT0290534,LST0290534,AG02960,AG00861,Jenna Guzman DDS,2257810.54,2026-07-12,2026-08-24,VA Loan,22.8,5.19,117180.37,WFG National Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230847,PT0349622,LST0349622,AG01509,AG01905,Blake Hensley,1156258.24,2026-07-12,2026-08-11,Jumbo Loan,11.6,6.47,74809.91,First American Title,Completed
INSERT,2026-07-12T00:00:00,2026-07-12,TXN0230848,PT0383792,LST0383792,AG02417,AG00660,James Knight,205792.51,2026-07-12,2026-09-09,VA Loan,4.5,5.53,11380.33,Chicago Title,Completed
