operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260176,PT0446434,LST0446434,AG02727,AG02385,Crystal Barber,1741005.86,2026-08-29,2026-10-03,FHA Loan,10.7,5.79,100804.24,WFG National Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260177,PT0356046,LST0356046,AG01062,AG00645,Paul Snyder,273873.01,2026-08-29,2026-10-18,VA Loan,17.4,5.8,15884.63,Old Republic Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260178,PT0358497,LST0358497,AG02085,AG02933,Diana Franklin,284425.94,2026-08-29,2026-09-25,Cash,100.0,6.1,17349.98,Fidelity National Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260179,PT0221526,LST0221526,AG01245,AG00234,David Munoz,542883.15,2026-08-29,2026-10-13,VA Loan,9.1,5.05,27415.6,First American Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260180,PT0381303,LST0381303,AG01087,AG00348,Marvin Martinez,96389.13,2026-08-29,2026-10-18,Cash,100.0,6.42,6188.18,Old Republic Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260181,PT0244434,LST0244434,AG01596,AG02994,Jeremiah Potter,479146.3,2026-08-29,2026-09-23,Conventional Mortgage,12.2,5.97,28605.03,Old Republic Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260182,PT0355783,LST0355783,AG00987,AG00868,Mark Nelson,348483.21,2026-08-29,2026-10-05,Jumbo Loan,8.5,5.37,18713.55,Chicago Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260183,PT0237559,LST0237559,AG01255,AG01122,Randy Collins,190154.94,2026-08-29,2026-10-27,Cash,100.0,5.98,11371.27,Stewart Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260184,PT0153140,LST0153140,AG01005,AG01807,Christopher Ward,214797.5,2026-08-29,2026-09-30,Conventional Mortgage,8.7,4.79,10288.8,First American Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260185,PT0433677,LST0433677,AG02924,AG01333,Kevin Mcdonald,470390.86,2026-08-29,2026-10-04,VA Loan,16.2,4.53,21308.71,First American Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260186,PT0536484,LST0536484,AG02595,AG00824,Robert Mcfarland,1649599.33,2026-08-29,2026-09-27,Jumbo Loan,12.9,6.23,102770.04,First American Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260187,PT0137950,LST0137950,AG01607,AG01774,Daniel Kirk,469779.27,2026-08-29,2026-10-08,Cash,100.0,6.11,28703.51,Stewart Title,Completed
INSERT,2026-08-29T00:00:00,2026-08-29,TXN0260188,PT0044098,LST0044098,AG00826,AG01616,Cheryl Cook,653750.71,2026-08-29,2026-09-21,Conventional Mortgage,4.3,4.55,29745.66,Fidelity National Title,Completed
