operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224596,PT0007729,LST0007729,AG00636,AG02077,Curtis White,254752.22,2026-07-01,2026-08-09,Jumbo Loan,17.9,6.14,15641.79,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224597,PT0452648,LST0452648,AG00070,AG00828,Peter King,1782663.7,2026-07-01,2026-07-26,Jumbo Loan,9.3,6.32,112664.35,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224598,PT0144661,LST0144661,AG00397,AG02654,Michael Ryan,1295168.93,2026-07-01,2026-08-28,FHA Loan,3.4,4.92,63722.31,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224599,PT0246720,LST0246720,AG02013,AG01334,Katherine Fisher,521412.71,2026-07-01,2026-08-16,FHA Loan,3.2,6.11,31858.32,Stewart Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224600,PT0348410,LST0348410,AG01569,AG00633,Claire Winters,1045532.3,2026-07-01,2026-07-27,Conventional Mortgage,3.5,5.88,61477.3,Old Republic Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224601,PT0136280,LST0136280,AG02900,AG02722,James Fleming,286127.99,2026-07-01,2026-07-24,Conventional Mortgage,20.3,5.3,15164.78,WFG National Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224602,PT0422338,LST0422338,AG01652,AG02822,Matthew Horn,555772.37,2026-07-01,2026-08-18,VA Loan,11.2,4.84,26899.38,WFG National Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224603,PT0441441,LST0441441,AG01708,AG02595,Travis Rice,516210.17,2026-07-01,2026-08-27,Jumbo Loan,17.7,5.79,29888.57,WFG National Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224604,PT0161710,LST0161710,AG00681,AG00303,Julie Powell,491764.45,2026-07-01,2026-07-19,Conventional Mortgage,13.6,4.97,24440.69,Stewart Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224605,PT0478908,LST0478908,AG02644,AG02189,Adam Harris,1657372.19,2026-07-01,2026-08-18,Jumbo Loan,15.2,5.4,89498.1,Stewart Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224606,PT0235626,LST0235626,AG00108,AG01826,Kimberly Murray DVM,286931.66,2026-07-01,2026-07-20,VA Loan,11.6,5.14,14748.29,Old Republic Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224607,PT0432099,LST0432099,AG01201,AG02428,Vanessa Howard,474968.03,2026-07-01,2026-08-06,Conventional Mortgage,12.8,6.22,29543.01,Old Republic Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224608,PT0241937,LST0241937,AG00709,AG02745,Thomas Martin,294165.87,2026-07-01,2026-08-26,Conventional Mortgage,9.5,5.69,16738.04,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224609,PT0218418,LST0218418,AG00998,AG01558,Linda Mcgrath,326988.46,2026-07-01,2026-08-10,Jumbo Loan,9.5,6.3,20600.27,Stewart Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224610,PT0213194,LST0213194,AG01679,AG02375,Mary Johnson,477906.47,2026-07-01,2026-08-04,Conventional Mortgage,16.8,6.39,30538.22,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224611,PT0209447,LST0209447,AG01554,AG02625,John Weiss,458097.37,2026-07-01,2026-07-30,FHA Loan,18.9,6.32,28951.75,Chicago Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224612,PT0320197,LST0320197,AG01293,AG00473,Jeffery Miller,300611.85,2026-07-01,2026-07-16,Conventional Mortgage,22.9,6.21,18668.0,WFG National Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224613,PT0398128,LST0398128,AG00536,AG00245,Aaron Rivera,415103.29,2026-07-01,2026-08-18,Conventional Mortgage,14.7,5.76,23909.95,WFG National Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224614,PT0416612,LST0416612,AG02596,AG00141,Christina Cobb,696139.97,2026-07-01,2026-08-24,Cash,100.0,5.29,36825.8,Chicago Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224615,PT0167487,LST0167487,AG02849,AG01027,Daniel Scott,664398.05,2026-07-01,2026-08-25,FHA Loan,7.5,4.94,32821.26,Chicago Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224616,PT0213524,LST0213524,AG02108,AG02541,Phillip Gomez,70444.23,2026-07-01,2026-08-02,Cash,100.0,6.16,4339.36,Chicago Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224617,PT0242316,LST0242316,AG02397,AG00233,Tammy Anderson,353783.45,2026-07-01,2026-08-26,Conventional Mortgage,12.9,5.82,20590.2,Chicago Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224618,PT0499886,LST0499886,AG01231,AG00353,Linda Burgess,659797.66,2026-07-01,2026-07-27,Conventional Mortgage,13.0,5.74,37872.39,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224619,PT0359412,LST0359412,AG02229,AG01926,Jennifer Davis,383220.49,2026-07-01,2026-08-11,Cash,100.0,4.95,18969.41,Chicago Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224620,PT0484610,LST0484610,AG01709,AG02534,Christopher Thompson,298180.17,2026-07-01,2026-08-11,Conventional Mortgage,15.5,6.04,18010.08,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224621,PT0081430,LST0081430,AG01820,AG00621,Daniel Hoffman,551674.34,2026-07-01,2026-07-28,FHA Loan,23.7,5.17,28521.56,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224622,PT0406136,LST0406136,AG01791,AG00852,Rebecca Mathis,850174.45,2026-07-01,2026-08-05,Jumbo Loan,7.9,6.41,54496.18,Fidelity National Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224623,PT0310559,LST0310559,AG02174,AG02459,Rodney Lopez,441274.43,2026-07-01,2026-08-11,Cash,100.0,4.79,21137.05,First American Title,Completed
INSERT,2026-07-01T00:00:00,2026-07-01,TXN0224624,PT0393507,LST0393507,AG02435,AG02845,Dwayne Willis,369441.5,2026-07-01,2026-07-17,Conventional Mortgage,15.9,5.58,20614.84,Stewart Title,Completed
