operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227361,PT0250813,LST0250813,AG01385,AG01407,Nancy Anthony,501003.66,2026-07-06,2026-08-09,Jumbo Loan,4.8,4.7,23547.17,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227362,PT0075113,LST0075113,AG01255,AG00514,Emily Clayton,596920.57,2026-07-06,2026-08-12,Conventional Mortgage,12.8,5.19,30980.18,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227363,PT0119468,LST0119468,AG01907,AG01178,John Ross,177642.1,2026-07-06,2026-08-29,Conventional Mortgage,5.3,5.89,10463.12,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227364,PT0061877,LST0061877,AG00167,AG00006,Molly Potter,978657.27,2026-07-06,2026-08-23,Jumbo Loan,24.7,5.37,52553.9,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227365,PT0191911,LST0191911,AG00004,AG00440,Stacey Powell,121381.41,2026-07-06,2026-07-28,Cash,100.0,6.09,7392.13,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227366,PT0343577,LST0343577,AG00574,AG01280,Ms. Allison Miller,143279.12,2026-07-06,2026-08-01,Conventional Mortgage,5.0,6.33,9069.57,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227367,PT0219453,LST0219453,AG00632,AG00884,Brandon Ingram,264675.83,2026-07-06,2026-07-30,Jumbo Loan,22.7,5.87,15536.47,Chicago Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227368,PT0312858,LST0312858,AG02726,AG01007,Victoria Le,280522.82,2026-07-06,2026-08-15,Conventional Mortgage,16.8,4.73,13268.73,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227369,PT0506851,LST0506851,AG01040,AG00638,Tammy Roberson DVM,1418554.0,2026-07-06,2026-08-29,Cash,100.0,5.17,73339.24,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227370,PT0183812,LST0183812,AG00101,AG02047,Kelly Padilla,966809.08,2026-07-06,2026-09-01,Conventional Mortgage,17.4,6.18,59748.8,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227371,PT0093734,LST0093734,AG00667,AG02892,Samantha Nielsen,178745.64,2026-07-06,2026-08-17,VA Loan,22.4,4.82,8615.54,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227372,PT0388701,LST0388701,AG00630,AG02986,Mackenzie Hansen,142688.13,2026-07-06,2026-08-11,Conventional Mortgage,5.4,5.39,7690.89,Chicago Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227373,PT0025917,LST0025917,AG02699,AG02342,Anthony Hendricks,96651.87,2026-07-06,2026-08-13,Cash,100.0,4.69,4532.97,Chicago Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227374,PT0175778,LST0175778,AG01627,AG01075,Charles Lee,739544.46,2026-07-06,2026-08-17,VA Loan,9.7,5.61,41488.44,Chicago Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227375,PT0417914,LST0417914,AG02606,AG00246,Heather Stewart,377239.14,2026-07-06,2026-08-20,VA Loan,15.6,4.95,18673.34,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227376,PT0421218,LST0421218,AG01333,AG00692,Leonard Adams,579123.23,2026-07-06,2026-07-23,Conventional Mortgage,14.1,4.91,28434.95,Old Republic Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227377,PT0307860,LST0307860,AG02022,AG02520,Alexandria Gomez,1357649.25,2026-07-06,2026-08-19,Conventional Mortgage,22.4,6.38,86618.02,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227378,PT0354525,LST0354525,AG00820,AG01590,Dawn Thomas,204270.18,2026-07-06,2026-08-22,FHA Loan,18.4,5.2,10622.05,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227379,PT0108249,LST0108249,AG00413,AG02423,Jennifer Kelly,393245.84,2026-07-06,2026-07-29,FHA Loan,20.5,6.14,24145.29,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227380,PT0287483,LST0287483,AG01157,AG01020,Martha Brown,1707335.24,2026-07-06,2026-08-30,Conventional Mortgage,16.9,4.66,79561.82,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227381,PT0323858,LST0323858,AG02936,AG02621,Katie Barnes,143838.61,2026-07-06,2026-08-16,FHA Loan,8.7,4.69,6746.03,Old Republic Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227382,PT0090314,LST0090314,AG00559,AG00558,Michael Miller,39293.98,2026-07-06,2026-08-11,Jumbo Loan,6.9,5.89,2314.42,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227383,PT0251576,LST0251576,AG01013,AG01566,Sean Lozano,2170174.71,2026-07-06,2026-09-01,Cash,100.0,4.76,103300.32,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227384,PT0079897,LST0079897,AG01687,AG00868,Travis Pittman,1022433.67,2026-07-06,2026-08-28,Jumbo Loan,8.7,5.82,59505.64,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227385,PT0191198,LST0191198,AG01806,AG01619,Jonathan Hoffman,125922.25,2026-07-06,2026-08-28,Cash,100.0,4.67,5880.57,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227386,PT0405683,LST0405683,AG01762,AG00391,Elizabeth Cooper,1055754.49,2026-07-06,2026-07-22,Cash,100.0,4.77,50359.49,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227387,PT0081909,LST0081909,AG00311,AG00603,Judy Thomas,649385.58,2026-07-06,2026-07-22,FHA Loan,14.3,5.38,34936.94,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227388,PT0121842,LST0121842,AG01318,AG01545,Donald Cooper MD,267394.29,2026-07-06,2026-08-10,Conventional Mortgage,14.1,6.12,16364.53,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227389,PT0394331,LST0394331,AG01129,AG01488,Lauren Goodwin,893131.59,2026-07-06,2026-07-24,Cash,100.0,5.16,46085.59,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227390,PT0463756,LST0463756,AG01060,AG01091,David Robbins,1791130.56,2026-07-06,2026-08-04,Jumbo Loan,20.3,4.59,82212.89,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227391,PT0278371,LST0278371,AG01451,AG02126,Nathaniel Young,365778.97,2026-07-06,2026-07-26,Conventional Mortgage,4.9,6.23,22788.03,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227392,PT0209672,LST0209672,AG02809,AG02697,Stephen Edwards,394384.21,2026-07-06,2026-08-19,Cash,100.0,5.21,20547.42,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227393,PT0042108,LST0042108,AG02600,AG02681,Alexander Dixon,173097.34,2026-07-06,2026-08-06,Conventional Mortgage,21.3,6.34,10974.37,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227394,PT0103016,LST0103016,AG00119,AG02413,Becky Dunn,1044264.55,2026-07-06,2026-08-24,FHA Loan,15.9,6.07,63386.86,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227395,PT0137167,LST0137167,AG00522,AG01642,Cody Jimenez,154795.38,2026-07-06,2026-09-01,Conventional Mortgage,22.3,6.24,9659.23,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227396,PT0360636,LST0360636,AG01580,AG02690,Amber Jefferson,1652322.07,2026-07-06,2026-08-17,Jumbo Loan,11.6,5.62,92860.5,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227397,PT0160219,LST0160219,AG01754,AG02585,Ralph Woods,687321.24,2026-07-06,2026-07-23,FHA Loan,12.5,5.77,39658.44,Old Republic Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227398,PT0386700,LST0386700,AG01021,AG00323,Jared Wright,957937.25,2026-07-06,2026-08-24,Jumbo Loan,6.5,4.77,45693.61,Old Republic Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227399,PT0486826,LST0486826,AG01428,AG00043,Christopher Stone,55120.05,2026-07-06,2026-07-29,Jumbo Loan,15.2,6.17,3400.91,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227400,PT0106858,LST0106858,AG02165,AG02719,Monique Bailey,1322049.79,2026-07-06,2026-08-13,Conventional Mortgage,4.8,5.87,77604.32,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227401,PT0466373,LST0466373,AG01616,AG00598,Sandy Duncan MD,380831.25,2026-07-06,2026-08-28,Conventional Mortgage,9.2,6.35,24182.78,WFG National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227402,PT0010620,LST0010620,AG02308,AG00785,Erin Roberts,249924.39,2026-07-06,2026-08-29,Jumbo Loan,4.2,4.76,11896.4,Stewart Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227403,PT0041607,LST0041607,AG01598,AG00306,Bruce Casey,107126.39,2026-07-06,2026-08-01,Cash,100.0,6.49,6952.5,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227404,PT0071320,LST0071320,AG01946,AG02127,Jason Mason,173532.45,2026-07-06,2026-08-09,Conventional Mortgage,13.2,5.43,9422.81,First American Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227405,PT0383186,LST0383186,AG01373,AG01933,Steven Wallace,314963.16,2026-07-06,2026-08-08,VA Loan,15.4,5.54,17448.96,Fidelity National Title,Completed
INSERT,2026-07-06T00:00:00,2026-07-06,TXN0227406,PT0125986,LST0125986,AG01690,AG00785,Cassandra Wood,469153.8,2026-07-06,2026-08-31,Conventional Mortgage,4.1,4.59,21534.16,First American Title,Completed
