operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243355,PT0164459,LST0164459,AG02769,AG02166,Adam Welch,2785223.13,2026-08-01,2026-08-24,Cash,100.0,4.59,127841.74,Chicago Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243356,PT0364236,LST0364236,AG00193,AG01587,Kathleen Nelson,919535.84,2026-08-01,2026-08-26,Cash,100.0,5.15,47356.1,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243357,PT0327576,LST0327576,AG01808,AG02376,Ashley Moreno,688662.75,2026-08-01,2026-09-09,Conventional Mortgage,16.1,5.09,35052.93,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243358,PT0088604,LST0088604,AG01701,AG01012,Marcus Caldwell,609361.44,2026-08-01,2026-08-31,Cash,100.0,6.42,39121.0,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243359,PT0107183,LST0107183,AG02986,AG02611,Christina Logan,611664.32,2026-08-01,2026-09-01,Conventional Mortgage,22.1,4.59,28075.39,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243360,PT0438327,LST0438327,AG01916,AG00825,Cynthia Hahn,519419.78,2026-08-01,2026-08-16,FHA Loan,21.7,6.39,33190.92,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243361,PT0458692,LST0458692,AG02895,AG02743,Taylor Fletcher,317217.26,2026-08-01,2026-09-01,Conventional Mortgage,9.7,5.3,16812.51,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243362,PT0337147,LST0337147,AG02469,AG02079,Robert Brown,264812.67,2026-08-01,2026-08-26,Conventional Mortgage,23.4,6.48,17159.86,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243363,PT0222178,LST0222178,AG00018,AG00679,Sierra Mcclain,304720.95,2026-08-01,2026-09-24,Conventional Mortgage,16.6,5.15,15693.13,WFG National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243364,PT0535370,LST0535370,AG00952,AG02564,Jerry Price,526140.1,2026-08-01,2026-08-16,FHA Loan,16.0,4.71,24781.2,Chicago Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243365,PT0337288,LST0337288,AG01798,AG00271,Daniel Burns,340246.14,2026-08-01,2026-09-04,VA Loan,21.3,4.96,16876.21,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243366,PT0071307,LST0071307,AG01325,AG01298,Charles Quinn,346714.79,2026-08-01,2026-09-12,Conventional Mortgage,18.7,5.06,17543.77,WFG National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243367,PT0042190,LST0042190,AG02635,AG01132,Lydia Cook,480784.36,2026-08-01,2026-08-30,Conventional Mortgage,24.9,4.93,23702.67,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243368,PT0292509,LST0292509,AG01728,AG01925,Michael Orozco,128358.92,2026-08-01,2026-09-10,Conventional Mortgage,18.8,6.23,7996.76,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243369,PT0386939,LST0386939,AG01780,AG00298,Lance Simon,824858.15,2026-08-01,2026-08-24,Cash,100.0,4.82,39758.16,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243370,PT0042247,LST0042247,AG00521,AG00426,Nicole Murray,245949.49,2026-08-01,2026-09-29,Jumbo Loan,18.0,4.6,11313.68,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243371,PT0331142,LST0331142,AG00110,AG00497,Michelle Herrera,486394.41,2026-08-01,2026-09-20,Cash,100.0,5.8,28210.88,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243372,PT0472674,LST0472674,AG01293,AG00988,Robert Lucas,688107.79,2026-08-01,2026-08-24,Conventional Mortgage,12.8,6.13,42181.01,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243373,PT0228207,LST0228207,AG00677,AG00520,Mary Munoz,145186.19,2026-08-01,2026-09-14,Cash,100.0,4.79,6954.42,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243374,PT0372064,LST0372064,AG01754,AG00344,Michael Taylor,808139.32,2026-08-01,2026-09-03,Conventional Mortgage,16.9,5.91,47761.03,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243375,PT0404793,LST0404793,AG01993,AG02597,Jeffrey Clark,541943.59,2026-08-01,2026-09-27,Conventional Mortgage,24.5,4.98,26988.79,WFG National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243376,PT0438543,LST0438543,AG02564,AG01168,Susan Simpson,849114.25,2026-08-01,2026-08-30,FHA Loan,4.6,6.05,51371.41,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243377,PT0166873,LST0166873,AG01026,AG00969,Trevor Vazquez,273405.52,2026-08-01,2026-09-17,Conventional Mortgage,9.4,6.17,16869.12,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243378,PT0535314,LST0535314,AG01350,AG02527,Alexis Huerta,436674.0,2026-08-01,2026-08-18,Cash,100.0,5.59,24410.08,WFG National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243379,PT0261200,LST0261200,AG00021,AG01448,Latoya Richardson,427327.58,2026-08-01,2026-09-10,Jumbo Loan,15.5,4.64,19828.0,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243380,PT0515162,LST0515162,AG00160,AG00067,Cynthia Coleman,230441.77,2026-08-01,2026-09-26,Conventional Mortgage,17.2,6.19,14264.35,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243381,PT0140685,LST0140685,AG02841,AG01635,Darrell Diaz,346328.23,2026-08-01,2026-09-11,Cash,100.0,5.74,19879.24,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243382,PT0177651,LST0177651,AG02980,AG01058,David Hogan Jr.,137993.87,2026-08-01,2026-09-08,Cash,100.0,5.06,6982.49,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243383,PT0191232,LST0191232,AG01489,AG01962,Aimee Mason,986035.24,2026-08-01,2026-09-09,Jumbo Loan,7.6,4.86,47921.31,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243384,PT0395397,LST0395397,AG02949,AG02030,Lynn Hanson,446409.89,2026-08-01,2026-09-11,Cash,100.0,6.06,27052.44,WFG National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243385,PT0519656,LST0519656,AG00616,AG02534,Julie Shea,333503.17,2026-08-01,2026-08-31,FHA Loan,20.5,5.42,18075.87,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243386,PT0372292,LST0372292,AG01343,AG01757,Alexandra Watkins,1003474.07,2026-08-01,2026-09-20,Conventional Mortgage,21.3,5.32,53384.82,Fidelity National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243387,PT0476667,LST0476667,AG01504,AG00027,Johnny Crosby,318985.46,2026-08-01,2026-08-26,Cash,100.0,4.58,14609.53,Chicago Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243388,PT0195262,LST0195262,AG01357,AG00487,Michael Leonard,65798.44,2026-08-01,2026-09-19,VA Loan,12.8,6.29,4138.72,Stewart Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243389,PT0108122,LST0108122,AG00091,AG02991,Kelsey Moore DDS,419989.11,2026-08-01,2026-08-23,Conventional Mortgage,3.1,6.35,26669.31,Chicago Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243390,PT0028563,LST0028563,AG00922,AG01657,Michael Thompson,1258932.02,2026-08-01,2026-08-28,Jumbo Loan,18.6,4.8,60428.74,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243391,PT0472222,LST0472222,AG01475,AG02075,Yvonne Fischer,340750.78,2026-08-01,2026-09-27,FHA Loan,17.0,5.57,18979.82,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243392,PT0157459,LST0157459,AG01730,AG01452,Brett Graham,448900.11,2026-08-01,2026-09-18,FHA Loan,18.8,5.55,24913.96,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243393,PT0524743,LST0524743,AG01014,AG02861,Sarah Jones,202071.15,2026-08-01,2026-09-16,Conventional Mortgage,14.5,6.15,12427.38,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243394,PT0278305,LST0278305,AG00589,AG00949,Amanda Reyes,1019376.5,2026-08-01,2026-08-18,VA Loan,3.5,6.48,66055.6,First American Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243395,PT0517880,LST0517880,AG01153,AG00478,Justin Evans,807987.87,2026-08-01,2026-09-10,Conventional Mortgage,23.1,5.64,45570.52,WFG National Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243396,PT0250182,LST0250182,AG02870,AG01067,Elizabeth Combs,355071.77,2026-08-01,2026-09-24,Conventional Mortgage,6.7,4.79,17007.94,Old Republic Title,Completed
INSERT,2026-08-01T00:00:00,2026-08-01,TXN0243397,PT0263314,LST0263314,AG02836,AG01671,Tammy Knight,2626379.78,2026-08-01,2026-08-26,FHA Loan,3.1,5.42,142349.78,Stewart Title,Completed
