operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228382,PT0498717,LST0498717,AG01356,AG00176,Courtney Williams,598178.05,2026-07-08,2026-08-24,Cash,100.0,5.38,32181.98,Chicago Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228383,PT0144358,LST0144358,AG00051,AG02219,George Davis,177023.7,2026-07-08,2026-08-28,Conventional Mortgage,24.2,5.08,8992.8,Fidelity National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228384,PT0071976,LST0071976,AG00951,AG02634,Danny Evans,990497.2,2026-07-08,2026-08-19,FHA Loan,10.2,4.87,48237.21,Stewart Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228385,PT0407595,LST0407595,AG02496,AG00919,Douglas Bailey,99350.49,2026-07-08,2026-08-06,Cash,100.0,5.91,5871.61,WFG National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228386,PT0013159,LST0013159,AG02343,AG01165,Crystal Ray,491214.73,2026-07-08,2026-08-02,Jumbo Loan,6.7,6.46,31732.47,First American Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228387,PT0439516,LST0439516,AG00161,AG01018,Manuel Wang,689525.89,2026-07-08,2026-07-29,Cash,100.0,6.29,43371.18,First American Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228388,PT0015699,LST0015699,AG01290,AG02229,Nicholas Calhoun,56500.83,2026-07-08,2026-08-22,Conventional Mortgage,13.9,5.37,3034.09,Fidelity National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228389,PT0362753,LST0362753,AG02042,AG02000,Sean George,219992.35,2026-07-08,2026-07-23,Conventional Mortgage,20.3,6.48,14255.5,Chicago Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228390,PT0372963,LST0372963,AG02428,AG02033,Holly Turner,543268.6,2026-07-08,2026-09-01,VA Loan,16.2,4.69,25479.3,Fidelity National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228391,PT0097455,LST0097455,AG01427,AG01711,Virginia Adams,161649.63,2026-07-08,2026-08-04,Conventional Mortgage,20.0,5.03,8130.98,Chicago Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228392,PT0485878,LST0485878,AG00927,AG00078,Jerry Johnson,997048.41,2026-07-08,2026-09-03,Conventional Mortgage,17.8,6.21,61916.71,WFG National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228393,PT0503692,LST0503692,AG00964,AG00789,Matthew Evans,1201090.34,2026-07-08,2026-08-23,Conventional Mortgage,7.4,4.85,58252.88,Old Republic Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228394,PT0399622,LST0399622,AG00787,AG02763,Theresa Powers,1210214.39,2026-07-08,2026-08-16,Conventional Mortgage,18.9,5.39,65230.56,Fidelity National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228395,PT0426001,LST0426001,AG00739,AG01822,Melissa Coffey,148646.41,2026-07-08,2026-08-25,Conventional Mortgage,13.1,6.15,9141.75,First American Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228396,PT0440823,LST0440823,AG01267,AG00111,Jennifer Conrad,251358.23,2026-07-08,2026-08-01,Conventional Mortgage,4.6,5.97,15006.09,WFG National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228397,PT0056435,LST0056435,AG00984,AG02137,Jordan Washington,226808.66,2026-07-08,2026-08-22,Conventional Mortgage,11.4,5.22,11839.41,Chicago Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228398,PT0071023,LST0071023,AG02358,AG02953,April Robertson,94199.22,2026-07-08,2026-08-05,Conventional Mortgage,23.2,4.89,4606.34,WFG National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228399,PT0316241,LST0316241,AG02743,AG02996,Joe Mckee,150294.0,2026-07-08,2026-07-24,FHA Loan,6.3,5.03,7559.79,Fidelity National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228400,PT0368339,LST0368339,AG01473,AG02127,Karen King,404472.57,2026-07-08,2026-09-01,Cash,100.0,5.96,24106.57,WFG National Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228401,PT0130440,LST0130440,AG00286,AG00229,Yolanda Thornton,347144.16,2026-07-08,2026-09-01,Conventional Mortgage,9.4,4.83,16767.06,Stewart Title,Completed
INSERT,2026-07-08T00:00:00,2026-07-08,TXN0228402,PT0157962,LST0157962,AG00916,AG00615,Joann Mullins,518545.64,2026-07-08,2026-07-24,Conventional Mortgage,16.6,6.46,33498.05,Chicago Title,Completed
