operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234621,PT0131914,LST0131914,AG02806,AG01295,Benjamin Molina,216600.7,2026-07-18,2026-08-25,VA Loan,6.9,6.18,13385.92,First American Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234622,PT0339377,LST0339377,AG01982,AG02195,Michele Curtis,506994.45,2026-07-18,2026-08-10,Conventional Mortgage,5.7,5.01,25400.42,Chicago Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234623,PT0188618,LST0188618,AG02200,AG00037,Kathryn Powell,456230.54,2026-07-18,2026-08-30,Cash,100.0,5.18,23632.74,WFG National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234624,PT0189783,LST0189783,AG01759,AG00951,Nicole Harris,1823583.8,2026-07-18,2026-09-08,Conventional Mortgage,7.8,5.92,107956.16,WFG National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234625,PT0203396,LST0203396,AG02246,AG00766,Gina Adkins,258399.66,2026-07-18,2026-08-03,Conventional Mortgage,3.9,5.49,14186.14,Chicago Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234626,PT0225570,LST0225570,AG02117,AG02810,Paul Montes,168255.11,2026-07-18,2026-09-07,Jumbo Loan,19.0,6.35,10684.2,WFG National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234627,PT0239255,LST0239255,AG01069,AG02711,Mrs. April Austin,169108.16,2026-07-18,2026-09-05,Conventional Mortgage,12.7,6.2,10484.71,Fidelity National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234628,PT0131098,LST0131098,AG00927,AG02596,John Owens,538138.03,2026-07-18,2026-09-04,Conventional Mortgage,18.7,5.44,29274.71,Old Republic Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234629,PT0121045,LST0121045,AG01169,AG00807,Brett Schmitt,329108.99,2026-07-18,2026-09-10,Jumbo Loan,17.4,6.22,20470.58,Old Republic Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234630,PT0084346,LST0084346,AG02725,AG02026,Stacy Farmer,710038.11,2026-07-18,2026-08-22,Conventional Mortgage,16.8,5.8,41182.21,WFG National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234631,PT0236551,LST0236551,AG00242,AG02479,Robert Snow,760970.84,2026-07-18,2026-08-24,Conventional Mortgage,6.2,4.87,37059.28,Chicago Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234632,PT0317895,LST0317895,AG02570,AG00427,Seth Anderson,679448.79,2026-07-18,2026-08-13,Conventional Mortgage,6.4,5.43,36894.07,WFG National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234633,PT0056954,LST0056954,AG00953,AG01557,Rita Hall,177327.56,2026-07-18,2026-09-09,Jumbo Loan,4.1,5.45,9664.35,Old Republic Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234634,PT0019887,LST0019887,AG01048,AG01661,Lisa Guerrero,653481.75,2026-07-18,2026-09-13,Cash,100.0,5.19,33915.7,First American Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234635,PT0370453,LST0370453,AG01212,AG02651,Emily Harper,546155.37,2026-07-18,2026-09-14,Conventional Mortgage,14.4,6.17,33697.79,WFG National Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234636,PT0110434,LST0110434,AG00605,AG02099,Lisa Meyer,163342.72,2026-07-18,2026-08-15,Conventional Mortgage,6.1,6.27,10241.59,Stewart Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234637,PT0009212,LST0009212,AG02863,AG00714,Dr. Michelle Smith,121702.98,2026-07-18,2026-08-23,Conventional Mortgage,7.3,6.25,7606.44,Chicago Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234638,PT0312499,LST0312499,AG00290,AG01932,Michelle Cummings,348592.8,2026-07-18,2026-08-18,VA Loan,18.2,5.36,18684.57,Old Republic Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234639,PT0169391,LST0169391,AG02173,AG02080,Ashley Lynn,1632087.27,2026-07-18,2026-08-26,Conventional Mortgage,12.5,5.41,88295.92,Stewart Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234640,PT0441347,LST0441347,AG02148,AG01741,Patricia Harris,2451852.09,2026-07-18,2026-08-30,Conventional Mortgage,5.3,6.15,150788.9,Stewart Title,Completed
INSERT,2026-07-18T00:00:00,2026-07-18,TXN0234641,PT0045073,LST0045073,AG00986,AG02833,Christina Murray,724955.38,2026-07-18,2026-09-12,Cash,100.0,6.0,43497.32,Stewart Title,Completed
