operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230443,PT0143655,LST0143655,AG01987,AG02423,Virginia Adkins,75532.25,2026-07-11,2026-08-20,FHA Loan,10.9,4.6,3474.48,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230444,PT0468990,LST0468990,AG01763,AG01005,Wendy Cardenas,704622.61,2026-07-11,2026-09-02,Cash,100.0,5.29,37274.54,Fidelity National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230445,PT0286732,LST0286732,AG00361,AG02251,Debbie Gibbs,976356.2,2026-07-11,2026-08-05,VA Loan,16.9,4.56,44521.84,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230446,PT0078679,LST0078679,AG02173,AG01447,Caitlin Stanton,240485.72,2026-07-11,2026-07-27,VA Loan,13.9,5.1,12264.77,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230447,PT0124918,LST0124918,AG02365,AG00155,Kevin Thomas,313514.45,2026-07-11,2026-08-12,Conventional Mortgage,10.2,6.1,19124.38,Chicago Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230448,PT0270749,LST0270749,AG00494,AG00271,Richard Jackson,824313.83,2026-07-11,2026-09-07,VA Loan,14.0,5.24,43194.04,Fidelity National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230449,PT0305631,LST0305631,AG02278,AG00026,Bethany Moore,269766.19,2026-07-11,2026-08-08,VA Loan,7.2,4.74,12786.92,Chicago Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230450,PT0226314,LST0226314,AG02442,AG01307,Rebecca Padilla,305166.21,2026-07-11,2026-09-03,FHA Loan,15.1,4.84,14770.04,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230451,PT0024566,LST0024566,AG01499,AG02324,Maureen Miller,160401.78,2026-07-11,2026-09-01,FHA Loan,5.3,5.92,9495.79,Fidelity National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230452,PT0437879,LST0437879,AG00676,AG02538,Christina Hunt,871795.65,2026-07-11,2026-08-14,VA Loan,6.5,6.13,53441.07,Old Republic Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230453,PT0186130,LST0186130,AG02545,AG00344,Stephen Sanchez,105576.26,2026-07-11,2026-08-12,Conventional Mortgage,5.0,5.97,6302.9,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230454,PT0123682,LST0123682,AG01401,AG00516,Sarah Hardy,574966.88,2026-07-11,2026-09-03,Conventional Mortgage,15.0,6.18,35532.95,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230455,PT0255826,LST0255826,AG01985,AG01290,Ashley Kane,2176567.61,2026-07-11,2026-08-25,Conventional Mortgage,18.7,4.9,106651.81,Chicago Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230456,PT0370227,LST0370227,AG01998,AG02161,Alexa Jenkins,491896.16,2026-07-11,2026-08-14,Conventional Mortgage,12.1,6.25,30743.51,Old Republic Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230457,PT0490767,LST0490767,AG00964,AG01209,Teresa Arroyo,332913.5,2026-07-11,2026-08-24,Conventional Mortgage,14.7,5.92,19708.48,Old Republic Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230458,PT0362764,LST0362764,AG02635,AG00362,Jennifer Gallagher,350739.97,2026-07-11,2026-09-02,FHA Loan,18.4,5.82,20413.07,Old Republic Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230459,PT0285785,LST0285785,AG01486,AG02299,Melinda Farrell,1031121.79,2026-07-11,2026-08-11,Cash,100.0,4.9,50524.97,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230460,PT0448751,LST0448751,AG01547,AG00771,Dana Arnold,2384251.73,2026-07-11,2026-09-08,Conventional Mortgage,16.3,4.97,118497.31,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230461,PT0064384,LST0064384,AG00487,AG01783,Joshua Gibson,193305.56,2026-07-11,2026-08-03,Conventional Mortgage,3.1,5.69,10999.09,Chicago Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230462,PT0096974,LST0096974,AG00689,AG00689,Maria Mckay,330078.07,2026-07-11,2026-09-04,Cash,100.0,5.61,18517.38,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230463,PT0461989,LST0461989,AG00053,AG00236,Sara Andrews,365598.0,2026-07-11,2026-07-29,VA Loan,16.4,6.5,23763.87,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230464,PT0306277,LST0306277,AG02142,AG01933,Gloria Ramirez,538224.39,2026-07-11,2026-07-29,VA Loan,5.3,4.59,24704.5,Fidelity National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230465,PT0031548,LST0031548,AG01406,AG02837,Christina Williams,1047936.84,2026-07-11,2026-08-15,VA Loan,12.2,4.86,50929.73,WFG National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230466,PT0441631,LST0441631,AG01164,AG02343,Christina Mitchell,652254.96,2026-07-11,2026-08-01,Conventional Mortgage,19.4,5.24,34178.16,Fidelity National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230467,PT0002014,LST0002014,AG02833,AG02088,Diana Mack DDS,864238.17,2026-07-11,2026-09-03,VA Loan,3.4,6.16,53237.07,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230468,PT0153471,LST0153471,AG00106,AG02809,Daniel Kim,213336.49,2026-07-11,2026-08-08,Conventional Mortgage,3.9,6.2,13226.86,Chicago Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230469,PT0434656,LST0434656,AG02535,AG00880,Brian Scott,149178.14,2026-07-11,2026-08-19,FHA Loan,8.5,5.17,7712.51,Old Republic Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230470,PT0285804,LST0285804,AG02599,AG02323,Kenneth Villarreal,278270.08,2026-07-11,2026-09-08,Conventional Mortgage,23.1,4.85,13496.1,WFG National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230471,PT0117411,LST0117411,AG02230,AG02230,Gregory White,452859.17,2026-07-11,2026-08-30,Conventional Mortgage,14.6,5.11,23141.1,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230472,PT0318763,LST0318763,AG02389,AG00078,Robert Richard,769313.2,2026-07-11,2026-08-05,FHA Loan,12.1,6.43,49466.84,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230473,PT0153967,LST0153967,AG00273,AG02716,Mary Barber,711322.46,2026-07-11,2026-09-08,Cash,100.0,5.67,40331.98,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230474,PT0392924,LST0392924,AG02498,AG01864,Jamie Wilson,355685.38,2026-07-11,2026-08-04,Jumbo Loan,4.8,6.24,22194.77,Stewart Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230475,PT0189524,LST0189524,AG01091,AG02875,Andrea Gentry,385062.91,2026-07-11,2026-09-06,Conventional Mortgage,6.2,5.02,19330.16,Fidelity National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230476,PT0159135,LST0159135,AG02839,AG01745,Jennifer Moore,97491.48,2026-07-11,2026-08-18,Conventional Mortgage,9.2,4.78,4660.09,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230477,PT0085337,LST0085337,AG02016,AG00932,Megan Thomas,241079.8,2026-07-11,2026-08-07,Conventional Mortgage,23.0,4.62,11137.89,WFG National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230478,PT0361067,LST0361067,AG02093,AG01290,Cory Gordon,692378.72,2026-07-11,2026-08-07,Conventional Mortgage,5.1,5.08,35172.84,First American Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230479,PT0507169,LST0507169,AG02382,AG02616,Erin Ward,250769.54,2026-07-11,2026-08-20,Conventional Mortgage,10.7,5.68,14243.71,WFG National Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230480,PT0384540,LST0384540,AG01585,AG02635,Ashley Forbes,2058369.53,2026-07-11,2026-08-01,Jumbo Loan,16.9,4.74,97566.72,Chicago Title,Completed
INSERT,2026-07-11T00:00:00,2026-07-11,TXN0230481,PT0217567,LST0217567,AG01055,AG00182,Christopher Smith,288589.5,2026-07-11,2026-08-12,Cash,100.0,5.2,15006.65,Fidelity National Title,Completed
