operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255510,PT0342119,LST0342119,AG01038,AG01088,Margaret Franklin,794475.2,2026-08-21,2026-09-19,FHA Loan,11.0,5.54,44013.93,WFG National Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255511,PT0120683,LST0120683,AG01712,AG01465,Teresa Holmes,854317.82,2026-08-21,2026-10-08,FHA Loan,24.2,4.52,38615.17,WFG National Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255512,PT0270757,LST0270757,AG01339,AG00529,Kelly Finley,173764.11,2026-08-21,2026-09-09,FHA Loan,4.1,6.16,10703.87,Old Republic Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255513,PT0097872,LST0097872,AG02562,AG00466,Barbara Rowe,660900.49,2026-08-21,2026-09-10,FHA Loan,12.2,5.33,35226.0,WFG National Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255514,PT0329746,LST0329746,AG00644,AG02841,Jessica Greene,427407.86,2026-08-21,2026-09-25,Conventional Mortgage,9.7,5.58,23849.36,Fidelity National Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255515,PT0404824,LST0404824,AG02945,AG02518,Donald Wood,392510.25,2026-08-21,2026-09-23,Conventional Mortgage,14.0,5.63,22098.33,Chicago Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255516,PT0039473,LST0039473,AG01541,AG01800,Mr. Jose Rose,1122838.47,2026-08-21,2026-10-08,Conventional Mortgage,15.7,6.46,72535.37,Stewart Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255517,PT0510603,LST0510603,AG00118,AG00353,Gary Atkins,499033.31,2026-08-21,2026-10-04,Jumbo Loan,19.5,6.42,32037.94,First American Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255518,PT0290289,LST0290289,AG01961,AG01683,Gregory Brewer,805856.03,2026-08-21,2026-10-07,VA Loan,3.5,5.33,42952.13,First American Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255519,PT0549173,LST0549173,AG02047,AG02044,Brittany Potter,654472.97,2026-08-21,2026-10-03,Conventional Mortgage,4.7,6.04,39530.17,Fidelity National Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255520,PT0435725,LST0435725,AG02261,AG02983,Marcus Johnston DVM,1067638.84,2026-08-21,2026-09-10,Conventional Mortgage,5.4,4.66,49751.97,Chicago Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255521,PT0511320,LST0511320,AG01639,AG02019,Amber Neal,895773.35,2026-08-21,2026-09-17,Conventional Mortgage,14.2,5.31,47565.56,Stewart Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255522,PT0324949,LST0324949,AG02898,AG02938,Jason Casey,558317.04,2026-08-21,2026-10-12,FHA Loan,24.5,5.33,29758.3,Chicago Title,Completed
INSERT,2026-08-21T00:00:00,2026-08-21,TXN0255523,PT0137633,LST0137633,AG02122,AG01211,David Stone,113702.68,2026-08-21,2026-09-25,Cash,100.0,6.36,7231.49,WFG National Title,Completed
