operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225224,PT0405389,LST0405389,AG01638,AG02888,Caitlyn Cobb,260899.13,2026-07-02,2026-07-27,VA Loan,8.4,5.58,14558.17,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225225,PT0456558,LST0456558,AG02006,AG02477,Judy Watts,835602.87,2026-07-02,2026-08-25,Cash,100.0,5.98,49969.05,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225226,PT0178366,LST0178366,AG00112,AG00429,Rebecca Hendricks,311767.06,2026-07-02,2026-08-14,FHA Loan,7.5,6.47,20171.33,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225227,PT0464968,LST0464968,AG00321,AG02373,Daniel Davis,932449.95,2026-07-02,2026-08-08,FHA Loan,24.8,5.33,49699.58,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225228,PT0144135,LST0144135,AG01342,AG00447,Brian Wheeler,189117.82,2026-07-02,2026-07-25,Conventional Mortgage,10.4,5.03,9512.63,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225229,PT0222228,LST0222228,AG01429,AG02941,Tracy Turner,147631.94,2026-07-02,2026-08-29,Conventional Mortgage,11.0,5.18,7647.33,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225230,PT0188865,LST0188865,AG01572,AG00695,Amber Grant,581832.89,2026-07-02,2026-07-27,Jumbo Loan,19.3,4.51,26240.66,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225231,PT0386552,LST0386552,AG01685,AG01197,Vincent Delgado,233832.49,2026-07-02,2026-07-30,Jumbo Loan,14.2,6.1,14263.78,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225232,PT0171988,LST0171988,AG02023,AG01828,Brittany White,804789.81,2026-07-02,2026-07-29,Conventional Mortgage,15.9,5.37,43217.21,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225233,PT0223265,LST0223265,AG00749,AG00172,Latasha Wolf,248934.13,2026-07-02,2026-07-24,Cash,100.0,5.83,14512.86,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225234,PT0287311,LST0287311,AG02180,AG02950,Melvin Mccoy,307523.34,2026-07-02,2026-08-17,FHA Loan,3.1,6.38,19619.99,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225235,PT0006152,LST0006152,AG01679,AG01499,Melanie Young,596924.26,2026-07-02,2026-07-29,Conventional Mortgage,4.5,4.83,28831.44,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225236,PT0122608,LST0122608,AG00771,AG01009,Joseph Hebert,1134493.67,2026-07-02,2026-08-20,Conventional Mortgage,11.4,5.02,56951.58,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225237,PT0252167,LST0252167,AG02271,AG00589,Dana Bender,446046.98,2026-07-02,2026-08-10,Conventional Mortgage,8.4,4.93,21990.12,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225238,PT0386501,LST0386501,AG01462,AG00866,Michael Farmer,680112.8,2026-07-02,2026-08-28,Conventional Mortgage,16.2,5.22,35501.89,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225239,PT0388130,LST0388130,AG00178,AG00088,David Rivas,73665.35,2026-07-02,2026-08-30,Conventional Mortgage,18.5,5.46,4022.13,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225240,PT0067349,LST0067349,AG01989,AG00648,Samantha Chavez,322859.93,2026-07-02,2026-08-17,Cash,100.0,5.83,18822.73,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225241,PT0385255,LST0385255,AG00864,AG00698,Sergio Griffin,247797.38,2026-07-02,2026-08-05,Jumbo Loan,8.5,6.07,15041.3,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225242,PT0193756,LST0193756,AG00948,AG00410,Mrs. Ashley Wallace,246366.01,2026-07-02,2026-08-24,FHA Loan,21.9,4.57,11258.93,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225243,PT0055835,LST0055835,AG01730,AG02983,Kimberly Nelson,488041.54,2026-07-02,2026-08-22,Cash,100.0,5.2,25378.16,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225244,PT0143326,LST0143326,AG02817,AG02919,Eric Meza MD,328520.78,2026-07-02,2026-08-19,Conventional Mortgage,16.5,5.28,17345.9,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225245,PT0274056,LST0274056,AG00607,AG02886,Lonnie Ramos,153780.69,2026-07-02,2026-08-27,Conventional Mortgage,15.7,6.5,9995.74,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225246,PT0163564,LST0163564,AG00728,AG01685,Amy Mccullough,100607.05,2026-07-02,2026-08-19,Conventional Mortgage,18.4,5.24,5271.81,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225247,PT0033118,LST0033118,AG00068,AG02364,Jason Franco,194871.07,2026-07-02,2026-08-15,Conventional Mortgage,15.7,5.16,10055.35,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225248,PT0042402,LST0042402,AG00103,AG00323,John Perkins,69851.59,2026-07-02,2026-08-01,VA Loan,22.5,5.42,3785.96,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225249,PT0071521,LST0071521,AG02431,AG00017,Brandy Marquez,173048.28,2026-07-02,2026-07-29,FHA Loan,3.1,4.96,8583.19,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225250,PT0456620,LST0456620,AG01807,AG01102,Melissa Jones,599835.0,2026-07-02,2026-07-20,Conventional Mortgage,4.2,5.21,31251.4,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225251,PT0452054,LST0452054,AG01206,AG01826,Melissa Schmidt,1788023.19,2026-07-02,2026-08-14,Conventional Mortgage,9.8,6.1,109069.41,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225252,PT0322621,LST0322621,AG01035,AG01660,Erin Howard,422783.84,2026-07-02,2026-08-11,FHA Loan,3.7,6.37,26931.33,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225253,PT0494846,LST0494846,AG01273,AG01142,Paul Taylor,223426.85,2026-07-02,2026-07-23,FHA Loan,20.0,6.12,13673.72,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225254,PT0338913,LST0338913,AG00778,AG01178,Rodney Weiss,45908.3,2026-07-02,2026-08-10,FHA Loan,17.3,4.87,2235.73,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225255,PT0227988,LST0227988,AG01297,AG02493,Lawrence Gray,737783.32,2026-07-02,2026-08-09,Cash,100.0,4.61,34011.81,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225256,PT0220892,LST0220892,AG00161,AG02351,Michael Patel,1690554.79,2026-07-02,2026-08-16,Conventional Mortgage,12.4,6.02,101771.4,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225257,PT0091597,LST0091597,AG00109,AG00204,Zachary Estrada,793640.79,2026-07-02,2026-08-16,Conventional Mortgage,20.0,6.23,49443.82,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225258,PT0145491,LST0145491,AG00245,AG00289,Michael Williams,667353.83,2026-07-02,2026-07-30,Jumbo Loan,9.2,4.99,33300.96,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225259,PT0386771,LST0386771,AG02437,AG02919,Cody Jones,998853.06,2026-07-02,2026-08-02,Conventional Mortgage,9.4,5.12,51141.28,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225260,PT0250112,LST0250112,AG00531,AG00112,Sandy White,666192.29,2026-07-02,2026-07-29,Conventional Mortgage,16.8,6.25,41637.02,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225261,PT0455787,LST0455787,AG01383,AG01046,Jennifer Fuller,1947961.68,2026-07-02,2026-08-19,Conventional Mortgage,6.4,4.9,95450.12,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225262,PT0198496,LST0198496,AG01323,AG01573,James Miles,732363.55,2026-07-02,2026-07-19,Jumbo Loan,23.5,4.8,35153.45,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225263,PT0320233,LST0320233,AG01040,AG02556,David Ramsey,274705.43,2026-07-02,2026-08-16,Conventional Mortgage,17.4,5.26,14449.51,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225264,PT0148299,LST0148299,AG00378,AG01166,Melissa Graves,112434.89,2026-07-02,2026-07-31,FHA Loan,8.6,5.9,6633.66,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225265,PT0037477,LST0037477,AG00015,AG01694,Roger Howard,228943.7,2026-07-02,2026-08-13,Conventional Mortgage,10.8,6.32,14469.24,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225266,PT0403027,LST0403027,AG00938,AG00833,Curtis Hunt,458411.57,2026-07-02,2026-08-05,Conventional Mortgage,21.6,4.6,21086.93,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225267,PT0099763,LST0099763,AG02872,AG01655,Jack Higgins,728928.79,2026-07-02,2026-08-27,Conventional Mortgage,15.6,5.62,40965.8,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225268,PT0134315,LST0134315,AG00785,AG02717,Elizabeth Thompson,554767.87,2026-07-02,2026-08-24,FHA Loan,13.5,5.27,29236.27,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225269,PT0104276,LST0104276,AG00596,AG01460,Mrs. Lori Taylor,191013.23,2026-07-02,2026-08-24,Conventional Mortgage,17.3,4.92,9397.85,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225270,PT0100407,LST0100407,AG02589,AG00018,Wyatt Bates,654928.26,2026-07-02,2026-08-13,Jumbo Loan,15.4,6.43,42111.89,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225271,PT0194436,LST0194436,AG00794,AG01970,Molly Higgins,512067.33,2026-07-02,2026-08-22,VA Loan,7.2,5.32,27241.98,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225272,PT0104021,LST0104021,AG02266,AG00470,Sherri Brock,270021.69,2026-07-02,2026-08-09,Cash,100.0,5.71,15418.24,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225273,PT0346637,LST0346637,AG00258,AG02846,Gary Walker,479295.41,2026-07-02,2026-07-18,FHA Loan,19.4,4.85,23245.83,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225274,PT0062336,LST0062336,AG01679,AG02514,Anthony Wilson,771356.72,2026-07-02,2026-07-17,Cash,100.0,5.43,41884.67,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225275,PT0017259,LST0017259,AG00129,AG01365,William Graham,424212.85,2026-07-02,2026-08-02,FHA Loan,9.1,4.54,19259.26,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225276,PT0476088,LST0476088,AG00330,AG01999,Scott Knight,738259.33,2026-07-02,2026-08-30,FHA Loan,8.9,6.35,46879.47,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225277,PT0377718,LST0377718,AG01942,AG00212,Jessica Smith,241434.63,2026-07-02,2026-08-25,Cash,100.0,5.6,13520.34,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225278,PT0405723,LST0405723,AG00802,AG02826,Jacob Mcfarland,384706.29,2026-07-02,2026-08-26,Conventional Mortgage,25.0,5.1,19620.02,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225279,PT0121880,LST0121880,AG00890,AG00341,James Williams,180534.05,2026-07-02,2026-07-17,FHA Loan,16.9,5.86,10579.3,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225280,PT0242339,LST0242339,AG01249,AG00271,Carrie Hall,439801.55,2026-07-02,2026-08-12,Jumbo Loan,5.8,4.92,21638.24,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225281,PT0482175,LST0482175,AG02286,AG01635,Adam Diaz,252473.62,2026-07-02,2026-07-22,Conventional Mortgage,3.1,5.89,14870.7,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225282,PT0147965,LST0147965,AG02787,AG02301,Brandy Burch,259342.03,2026-07-02,2026-08-04,Jumbo Loan,24.7,5.59,14497.22,First American Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225283,PT0034986,LST0034986,AG02039,AG01086,Stephanie Perry,439545.65,2026-07-02,2026-07-31,Conventional Mortgage,24.5,6.01,26416.69,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225284,PT0447086,LST0447086,AG00404,AG01831,Michael Harris,464780.38,2026-07-02,2026-07-21,FHA Loan,8.8,5.28,24540.4,Chicago Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225285,PT0244689,LST0244689,AG01358,AG02961,Stephanie Thompson,2018460.75,2026-07-02,2026-08-25,FHA Loan,23.3,5.68,114648.57,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225286,PT0492413,LST0492413,AG00344,AG00100,Michael Ortega,843718.77,2026-07-02,2026-07-19,Conventional Mortgage,6.1,5.31,44801.47,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225287,PT0058210,LST0058210,AG00999,AG01701,Andrew Evans,546699.36,2026-07-02,2026-08-17,Conventional Mortgage,20.0,5.2,28428.37,Fidelity National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225288,PT0094335,LST0094335,AG01613,AG02805,Walter Hudson,431858.63,2026-07-02,2026-07-17,VA Loan,20.5,5.73,24745.5,Old Republic Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225289,PT0415404,LST0415404,AG02602,AG01932,Mrs. Jennifer Vincent,611277.3,2026-07-02,2026-08-02,Conventional Mortgage,8.5,5.96,36432.13,WFG National Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225290,PT0400600,LST0400600,AG00822,AG02116,Kristin Lewis,1542818.5,2026-07-02,2026-08-26,Jumbo Loan,14.8,4.63,71432.5,Stewart Title,Completed
INSERT,2026-07-02T00:00:00,2026-07-02,TXN0225291,PT0133749,LST0133749,AG00634,AG01524,William Young,283884.69,2026-07-02,2026-07-29,Jumbo Loan,11.9,5.57,15812.38,Fidelity National Title,Completed
