operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248807,PT0121117,LST0121117,AG00855,AG01224,Kyle Bowen,152641.74,2026-08-09,2026-09-20,Conventional Mortgage,7.8,5.31,8105.28,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248808,PT0143821,LST0143821,AG00673,AG00485,Stephanie Erickson,150871.8,2026-08-09,2026-09-16,Conventional Mortgage,9.2,4.57,6894.84,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248809,PT0112197,LST0112197,AG01219,AG01921,Matthew Harris,486478.67,2026-08-09,2026-09-15,Conventional Mortgage,7.9,4.83,23496.92,WFG National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248810,PT0051754,LST0051754,AG02314,AG00506,Terri Thompson,417529.73,2026-08-09,2026-09-15,Conventional Mortgage,8.7,5.79,24174.97,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248811,PT0243359,LST0243359,AG02276,AG02456,Diana Grant,290863.89,2026-08-09,2026-09-09,FHA Loan,22.0,6.08,17684.52,Chicago Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248812,PT0388410,LST0388410,AG02795,AG00238,Sherry Saunders,1144305.98,2026-08-09,2026-10-03,VA Loan,24.5,6.2,70946.97,Fidelity National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248813,PT0515564,LST0515564,AG02296,AG02531,Charles Jackson,589956.85,2026-08-09,2026-09-07,FHA Loan,5.4,6.38,37639.25,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248814,PT0097701,LST0097701,AG01418,AG00016,Dustin Rhodes,1246887.31,2026-08-09,2026-09-27,Conventional Mortgage,14.6,5.87,73192.29,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248815,PT0511383,LST0511383,AG01619,AG02929,Haley Simmons,685357.13,2026-08-09,2026-08-26,Conventional Mortgage,20.0,4.68,32074.71,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248816,PT0204985,LST0204985,AG00689,AG01313,Deborah Perez,290676.3,2026-08-09,2026-09-26,Conventional Mortgage,19.6,6.32,18370.74,WFG National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248817,PT0492658,LST0492658,AG02140,AG00401,Jodi Stein,664469.94,2026-08-09,2026-09-16,Jumbo Loan,19.8,5.05,33555.73,WFG National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248818,PT0205184,LST0205184,AG01209,AG00688,Robert Bradford,275635.11,2026-08-09,2026-09-10,Conventional Mortgage,14.5,6.19,17061.81,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248819,PT0204872,LST0204872,AG02807,AG00457,Taylor Bell,768818.63,2026-08-09,2026-09-27,Conventional Mortgage,11.9,5.82,44745.24,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248820,PT0426761,LST0426761,AG00510,AG00988,Stacey Perez,1359204.61,2026-08-09,2026-08-27,Jumbo Loan,14.4,5.39,73261.13,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248821,PT0203697,LST0203697,AG01586,AG00433,Elijah Rodriguez,767572.7,2026-08-09,2026-09-14,FHA Loan,12.8,6.14,47128.96,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248822,PT0317467,LST0317467,AG01920,AG00467,Christine Powers,1060082.19,2026-08-09,2026-09-19,Conventional Mortgage,16.1,5.33,56502.38,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248823,PT0526818,LST0526818,AG01669,AG00097,Jodi Porter,122999.43,2026-08-09,2026-09-21,FHA Loan,24.4,4.79,5891.67,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248824,PT0310975,LST0310975,AG00770,AG00158,Terry Good,553385.33,2026-08-09,2026-08-29,Cash,100.0,5.47,30270.18,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248825,PT0040236,LST0040236,AG01003,AG01015,Colleen Welch,638715.53,2026-08-09,2026-09-28,VA Loan,22.3,5.67,36215.17,WFG National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248826,PT0517157,LST0517157,AG01509,AG00307,Charles Mills,439318.82,2026-08-09,2026-09-28,Cash,100.0,4.72,20735.85,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248827,PT0377633,LST0377633,AG02716,AG02249,Brittany Caldwell,331093.12,2026-08-09,2026-09-13,Cash,100.0,4.95,16389.11,Fidelity National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248828,PT0192424,LST0192424,AG00289,AG02446,Kathleen Davenport,1317877.38,2026-08-09,2026-09-21,Jumbo Loan,20.5,4.54,59831.63,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248829,PT0460829,LST0460829,AG00606,AG01429,Amanda Hunt,590338.35,2026-08-09,2026-09-28,Conventional Mortgage,18.1,4.96,29280.78,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248830,PT0297014,LST0297014,AG01733,AG01965,Rebecca Roberson,247721.67,2026-08-09,2026-09-07,FHA Loan,14.0,5.42,13426.51,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248831,PT0094525,LST0094525,AG01966,AG02835,Beth Hayes,812011.36,2026-08-09,2026-09-17,FHA Loan,15.0,5.38,43686.21,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248832,PT0252046,LST0252046,AG02046,AG00174,Gregory Rivas,352573.86,2026-08-09,2026-10-05,Jumbo Loan,6.2,4.66,16429.94,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248833,PT0283942,LST0283942,AG02107,AG00781,Sharon Maxwell,423921.03,2026-08-09,2026-10-01,Cash,100.0,6.29,26664.63,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248834,PT0389857,LST0389857,AG01823,AG02893,Brandon Henson,363580.24,2026-08-09,2026-09-18,Conventional Mortgage,18.2,5.05,18360.8,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248835,PT0525103,LST0525103,AG02664,AG01622,Joseph Martinez,2401324.47,2026-08-09,2026-10-06,Conventional Mortgage,7.3,5.63,135194.57,First American Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248836,PT0526875,LST0526875,AG00583,AG01146,Gregg Farmer,891240.98,2026-08-09,2026-09-17,FHA Loan,23.4,5.58,49731.25,Chicago Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248837,PT0044326,LST0044326,AG01002,AG01188,Christopher Robinson,310607.63,2026-08-09,2026-09-07,Conventional Mortgage,3.1,5.44,16897.06,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248838,PT0102866,LST0102866,AG00600,AG01699,Sally Mcconnell,303792.81,2026-08-09,2026-09-02,Conventional Mortgage,3.4,5.53,16799.74,Fidelity National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248839,PT0067045,LST0067045,AG00656,AG02879,Jeremy Hall,362083.21,2026-08-09,2026-09-14,Conventional Mortgage,15.7,6.14,22231.91,Fidelity National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248840,PT0031919,LST0031919,AG00492,AG01739,Dr. Michael Nichols II,336921.13,2026-08-09,2026-09-24,FHA Loan,5.4,4.95,16677.6,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248841,PT0249507,LST0249507,AG01590,AG02927,Alison Johnson,556004.83,2026-08-09,2026-09-16,Conventional Mortgage,7.1,6.34,35250.71,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248842,PT0222393,LST0222393,AG02254,AG01328,James Braun,131222.48,2026-08-09,2026-09-22,Cash,100.0,4.78,6272.43,Chicago Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248843,PT0509009,LST0509009,AG00099,AG02662,Sara Stewart,264952.59,2026-08-09,2026-08-31,Cash,100.0,5.52,14625.38,Stewart Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248844,PT0337011,LST0337011,AG00867,AG01386,Steve Allen,609758.8,2026-08-09,2026-09-30,FHA Loan,6.2,5.27,32134.29,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248845,PT0323733,LST0323733,AG00268,AG00179,Jessica Newman,839043.57,2026-08-09,2026-09-23,FHA Loan,6.3,6.34,53195.36,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248846,PT0284258,LST0284258,AG02122,AG00750,Nicole Saunders,463592.66,2026-08-09,2026-09-29,FHA Loan,8.4,5.24,24292.26,Fidelity National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248847,PT0412860,LST0412860,AG01973,AG02434,Paul Pace,376299.42,2026-08-09,2026-09-09,Conventional Mortgage,24.8,5.17,19454.68,Old Republic Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248848,PT0526615,LST0526615,AG02206,AG01507,Cynthia Robinson,428715.5,2026-08-09,2026-10-02,Conventional Mortgage,3.8,5.92,25379.96,WFG National Title,Completed
INSERT,2026-08-09T00:00:00,2026-08-09,TXN0248849,PT0164264,LST0164264,AG02109,AG02354,Audrey Kelley,540337.04,2026-08-09,2026-09-29,Conventional Mortgage,4.4,5.15,27827.36,Stewart Title,Completed
