operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237933,PT0117492,LST0117492,AG02609,AG01545,Matthew Faulkner,379292.96,2026-07-23,2026-08-08,Conventional Mortgage,4.9,5.1,19343.94,WFG National Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237934,PT0177777,LST0177777,AG01753,AG01695,Stephanie Hawkins,667963.99,2026-07-23,2026-09-11,Cash,100.0,5.36,35802.87,Fidelity National Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237935,PT0297057,LST0297057,AG00523,AG00469,Mary Harrison,786109.31,2026-07-23,2026-08-30,Conventional Mortgage,4.6,4.71,37025.75,First American Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237936,PT0488326,LST0488326,AG02397,AG00051,Michelle Miller,503360.43,2026-07-23,2026-08-11,Conventional Mortgage,5.3,5.86,29496.92,First American Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237937,PT0347851,LST0347851,AG01278,AG00854,Nathaniel Johnson,794016.7,2026-07-23,2026-09-13,Conventional Mortgage,15.4,5.05,40097.84,Stewart Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237938,PT0308827,LST0308827,AG02817,AG02513,Jamie Robinson,294286.13,2026-07-23,2026-09-16,VA Loan,20.5,4.74,13949.16,First American Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237939,PT0003126,LST0003126,AG00986,AG02588,Todd Jackson,125656.32,2026-07-23,2026-09-03,Jumbo Loan,4.9,6.44,8092.27,Old Republic Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237940,PT0419440,LST0419440,AG00971,AG00768,Blake Sparks,495458.74,2026-07-23,2026-08-28,Conventional Mortgage,9.2,5.75,28488.88,WFG National Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237941,PT0352875,LST0352875,AG01042,AG01650,Omar Jones,656680.93,2026-07-23,2026-08-22,FHA Loan,21.6,6.37,41830.58,WFG National Title,Completed
INSERT,2026-07-23T00:00:00,2026-07-23,TXN0237942,PT0111768,LST0111768,AG01789,AG02313,Christopher Peterson,878498.77,2026-07-23,2026-08-26,Conventional Mortgage,4.8,4.62,40586.64,Fidelity National Title,Completed
