operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234184,PT0406586,LST0406586,AG01399,AG02727,Kevin Turner,976265.5,2026-07-17,2026-08-20,Cash,100.0,5.43,53011.22,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234185,PT0130430,LST0130430,AG01203,AG00682,Brandy Clark,301551.08,2026-07-17,2026-08-04,Jumbo Loan,4.5,5.94,17912.13,Old Republic Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234186,PT0151237,LST0151237,AG00686,AG01446,Jerome Green,157189.03,2026-07-17,2026-09-06,Conventional Mortgage,23.9,5.87,9227.0,WFG National Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234187,PT0028103,LST0028103,AG02387,AG02084,John Dalton,204334.85,2026-07-17,2026-09-02,Cash,100.0,5.87,11994.46,Chicago Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234188,PT0063601,LST0063601,AG02837,AG01021,Timothy Escobar,632442.18,2026-07-17,2026-08-16,Conventional Mortgage,5.5,5.31,33582.68,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234189,PT0269194,LST0269194,AG00530,AG01843,Cynthia Washington,170801.15,2026-07-17,2026-09-03,Conventional Mortgage,17.2,4.86,8300.94,Old Republic Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234190,PT0044114,LST0044114,AG02945,AG02670,Sherry Martinez MD,254342.4,2026-07-17,2026-09-14,Conventional Mortgage,17.5,6.23,15845.53,Chicago Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234191,PT0192291,LST0192291,AG02763,AG01962,Kevin Stein,492526.66,2026-07-17,2026-08-14,Conventional Mortgage,4.6,5.06,24921.85,Chicago Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234192,PT0321511,LST0321511,AG01572,AG01486,William Wilson,315690.36,2026-07-17,2026-09-06,Jumbo Loan,16.1,5.08,16037.07,WFG National Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234193,PT0484033,LST0484033,AG02279,AG00323,Michael Jones,332310.43,2026-07-17,2026-08-14,Conventional Mortgage,14.5,5.44,18077.69,WFG National Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234194,PT0156051,LST0156051,AG01768,AG02738,John Thornton,540028.54,2026-07-17,2026-09-08,Conventional Mortgage,7.0,4.97,26839.42,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234195,PT0413727,LST0413727,AG01894,AG01035,Angel Pearson,446075.2,2026-07-17,2026-08-17,Jumbo Loan,8.8,5.01,22348.37,Stewart Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234196,PT0188199,LST0188199,AG00907,AG01034,Tammy Cooper,614797.07,2026-07-17,2026-08-15,Conventional Mortgage,3.8,6.14,37748.54,Old Republic Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234197,PT0230089,LST0230089,AG02480,AG02760,Eric Frank,829353.56,2026-07-17,2026-09-14,FHA Loan,12.9,6.47,53659.18,Old Republic Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234198,PT0500018,LST0500018,AG01553,AG00513,Jessica Andrews,141235.28,2026-07-17,2026-08-12,Conventional Mortgage,17.8,5.6,7909.18,Chicago Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234199,PT0443336,LST0443336,AG00959,AG01262,Amber Dixon,695635.31,2026-07-17,2026-08-29,Jumbo Loan,16.5,5.82,40485.98,Old Republic Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234200,PT0025145,LST0025145,AG00613,AG00684,John Wyatt,765323.36,2026-07-17,2026-08-30,Conventional Mortgage,7.0,6.47,49516.42,Fidelity National Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234201,PT0514934,LST0514934,AG00260,AG00029,Martha Ray,1626739.97,2026-07-17,2026-08-28,Conventional Mortgage,17.9,5.94,96628.35,Chicago Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234202,PT0452656,LST0452656,AG01924,AG01875,Willie Bradley,687586.56,2026-07-17,2026-09-05,VA Loan,4.2,5.98,41117.68,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234203,PT0051145,LST0051145,AG01030,AG01429,Douglas Nash,734968.44,2026-07-17,2026-08-15,Jumbo Loan,16.5,4.52,33220.57,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234204,PT0377001,LST0377001,AG01586,AG02104,Aaron Matthews,1313568.27,2026-07-17,2026-08-17,FHA Loan,10.6,4.55,59767.36,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234205,PT0179870,LST0179870,AG01111,AG02934,Michael Anderson,835570.67,2026-07-17,2026-08-11,Conventional Mortgage,8.3,4.53,37851.35,WFG National Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234206,PT0500251,LST0500251,AG02964,AG00356,Michael Wilcox,436292.26,2026-07-17,2026-08-18,Cash,100.0,4.59,20025.81,Stewart Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234207,PT0093673,LST0093673,AG02396,AG01973,Sharon Miller PhD,158450.86,2026-07-17,2026-08-20,FHA Loan,11.4,5.4,8556.35,First American Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234208,PT0216759,LST0216759,AG02002,AG02238,Jamie Lane,1271516.49,2026-07-17,2026-08-03,Conventional Mortgage,24.2,5.02,63830.13,WFG National Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234209,PT0433683,LST0433683,AG00423,AG02844,Ernest Barker,1046362.11,2026-07-17,2026-08-28,FHA Loan,10.7,4.97,52004.2,Stewart Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234210,PT0428302,LST0428302,AG00034,AG01014,Brittany Richards,62369.64,2026-07-17,2026-09-02,Jumbo Loan,6.1,4.86,3031.16,Chicago Title,Completed
INSERT,2026-07-17T00:00:00,2026-07-17,TXN0234211,PT0458831,LST0458831,AG00725,AG02439,Christopher Anderson,600167.88,2026-07-17,2026-08-20,FHA Loan,8.9,4.9,29408.23,Chicago Title,Completed
