operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229715,PT0337791,LST0337791,AG00646,AG02400,Ashley Day,59202.7,2026-07-10,2026-08-16,FHA Loan,6.5,5.3,3137.74,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229716,PT0078177,LST0078177,AG00301,AG02248,David Massey,155604.47,2026-07-10,2026-08-30,FHA Loan,13.8,5.55,8636.05,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229717,PT0134774,LST0134774,AG01005,AG00395,Derek Nelson,753349.68,2026-07-10,2026-09-03,Conventional Mortgage,20.2,4.75,35784.11,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229718,PT0139500,LST0139500,AG01038,AG02065,Steven Turner,626475.79,2026-07-10,2026-08-26,Jumbo Loan,11.4,5.85,36648.83,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229719,PT0356544,LST0356544,AG01705,AG02354,Kimberly Davis,239300.96,2026-07-10,2026-09-04,FHA Loan,21.6,5.38,12874.39,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229720,PT0042375,LST0042375,AG02548,AG00981,Caleb Warren,643828.37,2026-07-10,2026-09-02,Cash,100.0,5.44,35024.26,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229721,PT0113804,LST0113804,AG02605,AG01020,Vincent Pope,316101.77,2026-07-10,2026-09-02,FHA Loan,6.0,5.89,18618.39,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229722,PT0370203,LST0370203,AG00039,AG00584,David Dunn,843797.08,2026-07-10,2026-08-29,Conventional Mortgage,7.8,5.92,49952.79,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229723,PT0242953,LST0242953,AG00954,AG02926,Michael Thompson,772138.39,2026-07-10,2026-08-29,FHA Loan,15.5,5.19,40073.98,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229724,PT0062933,LST0062933,AG00586,AG01188,Jeffrey Carroll,248134.33,2026-07-10,2026-08-22,FHA Loan,16.0,5.06,12555.6,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229725,PT0092853,LST0092853,AG01004,AG02881,Brittany Wilkinson,499543.26,2026-07-10,2026-08-09,Conventional Mortgage,14.9,5.05,25226.93,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229726,PT0303172,LST0303172,AG01809,AG01987,Debra Frost,157648.96,2026-07-10,2026-07-27,Conventional Mortgage,23.9,4.72,7441.03,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229727,PT0141845,LST0141845,AG00611,AG02536,Daniel Flores,443840.06,2026-07-10,2026-08-16,Jumbo Loan,18.6,4.54,20150.34,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229728,PT0359589,LST0359589,AG02934,AG00541,Angela Schmitt,196001.42,2026-07-10,2026-09-01,Cash,100.0,4.54,8898.46,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229729,PT0104521,LST0104521,AG02303,AG00401,Joe Alexander,2179404.07,2026-07-10,2026-08-16,Conventional Mortgage,15.3,5.49,119649.28,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229730,PT0501487,LST0501487,AG01983,AG02504,Joseph Jones,158788.88,2026-07-10,2026-08-14,Cash,100.0,5.33,8463.45,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229731,PT0261850,LST0261850,AG02194,AG00321,Kathleen Hill,247770.09,2026-07-10,2026-07-28,Jumbo Loan,9.7,6.33,15683.85,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229732,PT0415675,LST0415675,AG02109,AG01860,Natalie Key,1249407.78,2026-07-10,2026-08-20,VA Loan,15.1,5.85,73090.36,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229733,PT0314761,LST0314761,AG00307,AG02399,Christina Farley,119257.57,2026-07-10,2026-08-08,Conventional Mortgage,18.2,5.07,6046.36,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229734,PT0029629,LST0029629,AG02330,AG00275,Jason Leblanc,1339018.55,2026-07-10,2026-09-06,Cash,100.0,5.37,71905.3,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229735,PT0501149,LST0501149,AG00783,AG02020,Dylan Wolf,98342.5,2026-07-10,2026-08-31,FHA Loan,15.2,4.59,4513.92,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229736,PT0495993,LST0495993,AG02222,AG00672,Sabrina Horn,523870.62,2026-07-10,2026-08-03,Jumbo Loan,24.1,4.63,24255.21,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229737,PT0398549,LST0398549,AG01019,AG01921,Michael Bishop,436054.09,2026-07-10,2026-08-17,Jumbo Loan,7.8,5.82,25378.35,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229738,PT0334688,LST0334688,AG00244,AG01138,Matthew Campbell,603823.57,2026-07-10,2026-08-28,Conventional Mortgage,11.9,6.03,36410.56,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229739,PT0477660,LST0477660,AG02390,AG02141,Wendy Oliver,1096575.42,2026-07-10,2026-07-28,Conventional Mortgage,14.5,4.84,53074.25,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229740,PT0283997,LST0283997,AG02794,AG00453,Joseph Robbins,276587.38,2026-07-10,2026-08-04,FHA Loan,3.6,5.21,14410.2,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229741,PT0493681,LST0493681,AG01537,AG02232,Jennifer Harrison,167585.56,2026-07-10,2026-08-01,FHA Loan,6.7,5.03,8429.55,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229742,PT0490189,LST0490189,AG00561,AG01500,Tammy Donovan,154929.51,2026-07-10,2026-08-12,Cash,100.0,6.03,9342.25,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229743,PT0349262,LST0349262,AG01781,AG01598,Rodney Weeks,588838.09,2026-07-10,2026-09-03,Conventional Mortgage,24.9,6.28,36979.03,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229744,PT0122370,LST0122370,AG02582,AG00114,Lauren Decker,158657.92,2026-07-10,2026-08-01,Conventional Mortgage,19.1,5.57,8837.25,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229745,PT0411714,LST0411714,AG01425,AG02948,Emily Mathews,329286.98,2026-07-10,2026-08-26,Cash,100.0,6.43,21173.15,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229746,PT0244133,LST0244133,AG02851,AG02876,Heather Burns,243759.18,2026-07-10,2026-08-12,Conventional Mortgage,21.6,5.9,14381.79,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229747,PT0349569,LST0349569,AG01396,AG02240,Fernando Martinez,609066.94,2026-07-10,2026-08-04,Conventional Mortgage,6.8,5.04,30696.97,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229748,PT0108316,LST0108316,AG00254,AG00106,Annette Lane,713402.69,2026-07-10,2026-09-06,Conventional Mortgage,23.3,4.76,33957.97,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229749,PT0128183,LST0128183,AG01638,AG02565,Melinda Aguilar,370260.27,2026-07-10,2026-08-04,Conventional Mortgage,8.6,5.8,21475.1,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229750,PT0464513,LST0464513,AG02856,AG00151,Gerald Mitchell,140356.57,2026-07-10,2026-08-24,FHA Loan,12.4,5.19,7284.51,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229751,PT0066389,LST0066389,AG02124,AG01090,Karen Murphy,183755.74,2026-07-10,2026-08-12,Jumbo Loan,9.0,6.1,11209.1,Chicago Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229752,PT0154010,LST0154010,AG01768,AG00413,Nicholas Hughes,334218.12,2026-07-10,2026-09-02,VA Loan,12.5,5.01,16744.33,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229753,PT0088206,LST0088206,AG00687,AG00881,Deanna Saunders,1010306.81,2026-07-10,2026-08-09,Conventional Mortgage,20.8,4.96,50111.22,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229754,PT0426758,LST0426758,AG00507,AG02182,Katrina Collins,152438.16,2026-07-10,2026-08-30,Conventional Mortgage,15.0,5.3,8079.22,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229755,PT0507925,LST0507925,AG00991,AG01297,Rebecca Barron,777665.05,2026-07-10,2026-08-09,FHA Loan,13.0,5.32,41371.78,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229756,PT0369551,LST0369551,AG02453,AG00106,Katrina Ryan,97304.65,2026-07-10,2026-09-07,Conventional Mortgage,4.5,5.97,5809.09,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229757,PT0386083,LST0386083,AG00022,AG01245,Anna Hardin,702896.22,2026-07-10,2026-08-04,FHA Loan,3.2,4.96,34863.65,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229758,PT0337867,LST0337867,AG01119,AG00465,Jaime Burgess,1139555.38,2026-07-10,2026-09-07,Conventional Mortgage,6.9,4.5,51279.99,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229759,PT0328702,LST0328702,AG00682,AG00053,Micheal Wallace,326494.44,2026-07-10,2026-09-06,Conventional Mortgage,5.5,6.41,20928.29,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229760,PT0442922,LST0442922,AG02262,AG01018,Kimberly Martin,884713.15,2026-07-10,2026-08-19,Conventional Mortgage,14.0,6.04,53436.67,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229761,PT0105871,LST0105871,AG00672,AG02402,Raymond Stewart,604919.66,2026-07-10,2026-08-28,FHA Loan,13.7,6.44,38956.83,Stewart Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229762,PT0085419,LST0085419,AG01978,AG01116,Ashley Craig,171787.94,2026-07-10,2026-09-04,VA Loan,11.5,5.15,8847.08,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229763,PT0046655,LST0046655,AG01974,AG00603,Samuel Bowers,299856.39,2026-07-10,2026-08-12,Jumbo Loan,23.0,6.38,19130.84,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229764,PT0247852,LST0247852,AG00914,AG01396,Austin Hunter,85138.29,2026-07-10,2026-09-05,Conventional Mortgage,16.4,4.95,4214.35,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229765,PT0337470,LST0337470,AG00867,AG01808,Antonio Pearson,333855.01,2026-07-10,2026-08-29,Jumbo Loan,24.0,5.91,19730.83,First American Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229766,PT0129942,LST0129942,AG02856,AG00612,James Mitchell,486661.54,2026-07-10,2026-08-19,Cash,100.0,5.15,25063.07,Fidelity National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229767,PT0200093,LST0200093,AG01927,AG02439,Kim Simmons,675289.73,2026-07-10,2026-08-05,Jumbo Loan,7.8,6.12,41327.73,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229768,PT0357223,LST0357223,AG02093,AG02287,David Reed,538307.98,2026-07-10,2026-08-03,Conventional Mortgage,4.7,5.84,31437.19,WFG National Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229769,PT0360980,LST0360980,AG00955,AG00750,Michelle Thompson,1867588.76,2026-07-10,2026-08-20,Conventional Mortgage,17.2,5.55,103651.18,Old Republic Title,Completed
INSERT,2026-07-10T00:00:00,2026-07-10,TXN0229770,PT0267896,LST0267896,AG02731,AG00504,Rebekah Patton,559052.29,2026-07-10,2026-08-12,Conventional Mortgage,14.5,6.47,36170.68,Chicago Title,Completed
