operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256067,PT0260189,LST0260189,AG02574,AG02077,Amber Smith MD,320655.26,2026-08-22,2026-10-15,VA Loan,5.7,6.08,19495.84,Fidelity National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256068,PT0405113,LST0405113,AG02793,AG00069,Amy Smith,848947.37,2026-08-22,2026-10-14,Conventional Mortgage,8.3,5.15,43720.79,Old Republic Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256069,PT0458722,LST0458722,AG00829,AG02803,Melissa Cantrell,776012.38,2026-08-22,2026-09-09,Jumbo Loan,19.4,5.55,43068.69,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256070,PT0198117,LST0198117,AG02829,AG02549,Theresa Elliott,566678.27,2026-08-22,2026-09-18,Jumbo Loan,7.1,5.42,30713.96,Fidelity National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256071,PT0129330,LST0129330,AG02354,AG02455,Janet Rogers,256453.21,2026-08-22,2026-10-02,Conventional Mortgage,17.2,5.2,13335.57,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256072,PT0442395,LST0442395,AG00773,AG00245,Aaron Young,167581.27,2026-08-22,2026-10-20,Conventional Mortgage,9.4,4.69,7859.56,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256073,PT0535411,LST0535411,AG01008,AG02688,Brandi Tran,897003.24,2026-08-22,2026-09-20,Jumbo Loan,17.1,4.82,43235.56,Stewart Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256074,PT0556677,LST0556677,AG01928,AG02475,Matthew Carpenter,206509.17,2026-08-22,2026-09-19,Conventional Mortgage,19.7,4.98,10284.16,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256075,PT0292759,LST0292759,AG02883,AG02823,Carlos Erickson,217587.73,2026-08-22,2026-09-23,Jumbo Loan,20.2,6.3,13708.03,Old Republic Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256076,PT0517676,LST0517676,AG02955,AG01504,Ronnie Grant,686627.47,2026-08-22,2026-09-22,Cash,100.0,4.87,33438.76,Old Republic Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256077,PT0187213,LST0187213,AG00335,AG00400,James Henry,879574.91,2026-08-22,2026-09-16,Conventional Mortgage,9.7,5.23,46001.77,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256078,PT0531383,LST0531383,AG01335,AG02644,Robert Anderson,258191.52,2026-08-22,2026-10-07,FHA Loan,9.1,6.35,16395.16,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256079,PT0450285,LST0450285,AG00723,AG01662,Leon Hayes,432720.91,2026-08-22,2026-10-01,Conventional Mortgage,8.2,6.2,26828.7,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256080,PT0298562,LST0298562,AG01137,AG01326,James Valdez,750817.93,2026-08-22,2026-09-07,Cash,100.0,4.76,35738.93,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256081,PT0295489,LST0295489,AG00847,AG02216,Robert Gross,403185.35,2026-08-22,2026-10-03,Conventional Mortgage,7.1,5.02,20239.9,Old Republic Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256082,PT0147771,LST0147771,AG02595,AG01930,Darlene Soto,752867.65,2026-08-22,2026-10-01,FHA Loan,6.2,4.56,34330.76,Stewart Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256083,PT0392830,LST0392830,AG02879,AG02268,Ashley Fowler,502143.26,2026-08-22,2026-10-05,Conventional Mortgage,4.3,5.3,26613.59,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256084,PT0320027,LST0320027,AG00971,AG00179,Eric Long,1859440.15,2026-08-22,2026-09-22,Conventional Mortgage,3.2,5.34,99294.1,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256085,PT0519048,LST0519048,AG01927,AG00763,Carol Scott,427320.48,2026-08-22,2026-09-12,Cash,100.0,4.56,19485.81,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256086,PT0413486,LST0413486,AG00410,AG00552,Monica Rivera,291088.94,2026-08-22,2026-09-29,Conventional Mortgage,20.7,4.76,13855.83,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256087,PT0083030,LST0083030,AG02106,AG00977,Victoria Cook,749399.63,2026-08-22,2026-09-28,Conventional Mortgage,14.8,6.18,46312.9,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256088,PT0005263,LST0005263,AG00104,AG01674,Phillip Smith,465610.11,2026-08-22,2026-09-27,Conventional Mortgage,19.2,6.07,28262.53,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256089,PT0248795,LST0248795,AG02335,AG00680,Jason Torres,2875911.74,2026-08-22,2026-10-08,Conventional Mortgage,19.9,5.91,169966.38,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256090,PT0478116,LST0478116,AG00717,AG02428,Joseph Lewis,756607.35,2026-08-22,2026-10-19,Jumbo Loan,23.5,5.6,42370.01,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256091,PT0214871,LST0214871,AG02596,AG00872,Jo Rice MD,388471.77,2026-08-22,2026-09-30,Conventional Mortgage,15.6,5.97,23191.76,Old Republic Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256092,PT0206101,LST0206101,AG00690,AG02446,Christopher Perkins,317187.64,2026-08-22,2026-09-23,Cash,100.0,6.02,19094.7,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256093,PT0260405,LST0260405,AG00883,AG00998,Brooke Davis,344167.97,2026-08-22,2026-09-30,Conventional Mortgage,8.8,5.81,19996.16,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256094,PT0000053,LST0000053,AG02953,AG01385,Justin Carter,463885.25,2026-08-22,2026-09-21,Jumbo Loan,10.4,4.79,22220.1,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256095,PT0206151,LST0206151,AG01550,AG00904,Jimmy Simpson,576447.57,2026-08-22,2026-09-30,Cash,100.0,5.21,30032.92,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256096,PT0373843,LST0373843,AG00353,AG00142,Brooke Cox MD,1223106.01,2026-08-22,2026-09-29,FHA Loan,15.2,4.65,56874.43,Stewart Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256097,PT0233719,LST0233719,AG00224,AG02870,Ronald Perkins,1248709.79,2026-08-22,2026-09-08,Cash,100.0,6.18,77170.27,WFG National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256098,PT0516783,LST0516783,AG00774,AG01492,Julia Morris,93645.62,2026-08-22,2026-09-25,Conventional Mortgage,22.9,5.0,4682.28,Fidelity National Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256099,PT0184599,LST0184599,AG01330,AG01312,Kristina Andersen,508916.1,2026-08-22,2026-10-18,Cash,100.0,4.57,23257.47,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256100,PT0559560,LST0559560,AG02004,AG02692,Jeff Clark,265846.52,2026-08-22,2026-10-10,Conventional Mortgage,16.0,5.9,15684.94,Stewart Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256101,PT0262659,LST0262659,AG02827,AG00015,Nichole Potter,691436.04,2026-08-22,2026-09-27,FHA Loan,5.2,5.68,39273.57,First American Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256102,PT0331972,LST0331972,AG00096,AG02298,Jeffrey Wood,371732.91,2026-08-22,2026-09-25,Conventional Mortgage,9.0,4.73,17582.97,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256103,PT0129663,LST0129663,AG01132,AG02606,Barbara Peterson,332753.71,2026-08-22,2026-09-08,FHA Loan,17.2,5.41,18001.98,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256104,PT0149658,LST0149658,AG00847,AG01393,Joseph Murillo III,496267.93,2026-08-22,2026-10-07,Conventional Mortgage,16.8,5.41,26848.1,Chicago Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256105,PT0419668,LST0419668,AG01273,AG02025,Allison Morgan,236354.69,2026-08-22,2026-10-13,VA Loan,5.8,5.39,12739.52,Stewart Title,Completed
INSERT,2026-08-22T00:00:00,2026-08-22,TXN0256106,PT0341891,LST0341891,AG00587,AG00282,Michael Hill,200651.73,2026-08-22,2026-09-10,Conventional Mortgage,22.5,5.77,11577.6,First American Title,Completed
