operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257064,PT0543732,LST0543732,AG02997,AG00668,Ashley Thomas,280882.85,2026-08-24,2026-09-13,Cash,100.0,5.65,15869.88,Old Republic Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257065,PT0121173,LST0121173,AG02231,AG02301,Andrea Morgan,473116.42,2026-08-24,2026-09-22,Conventional Mortgage,20.8,6.29,29759.02,WFG National Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257066,PT0511353,LST0511353,AG01175,AG00373,Brandy Harding,369794.67,2026-08-24,2026-10-18,Conventional Mortgage,23.6,5.77,21337.15,Fidelity National Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257067,PT0396584,LST0396584,AG00456,AG02173,Jennifer Johnson,317277.66,2026-08-24,2026-09-09,Cash,100.0,4.68,14848.59,Chicago Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257068,PT0551992,LST0551992,AG02442,AG00076,Aaron Rodriguez,1282777.1,2026-08-24,2026-09-22,Cash,100.0,5.24,67217.52,Old Republic Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257069,PT0073363,LST0073363,AG00048,AG00296,Anthony Fletcher,177994.24,2026-08-24,2026-10-05,Jumbo Loan,18.2,5.79,10305.87,Old Republic Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257070,PT0191014,LST0191014,AG00932,AG00492,Kathleen Lopez,104447.76,2026-08-24,2026-09-17,Conventional Mortgage,7.2,4.62,4825.49,WFG National Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257071,PT0258077,LST0258077,AG01322,AG02325,Christina Wilkerson,915338.75,2026-08-24,2026-09-17,FHA Loan,23.5,5.57,50984.37,Fidelity National Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257072,PT0334189,LST0334189,AG00911,AG02998,Stephanie Hendrix MD,653959.15,2026-08-24,2026-10-02,VA Loan,20.8,5.75,37602.65,WFG National Title,Completed
INSERT,2026-08-24T00:00:00,2026-08-24,TXN0257073,PT0348605,LST0348605,AG02443,AG00733,James May,631540.25,2026-08-24,2026-10-10,VA Loan,23.9,6.44,40671.19,Stewart Title,Completed
