operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239187,PT0241894,LST0241894,AG02954,AG01756,Jon Soto,720136.78,2026-07-25,2026-09-20,Cash,100.0,4.96,35718.78,WFG National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239188,PT0513036,LST0513036,AG00718,AG00350,Erin Sullivan,735911.73,2026-07-25,2026-09-11,Conventional Mortgage,9.8,4.71,34661.44,WFG National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239189,PT0216763,LST0216763,AG02402,AG00298,Katherine Barrera,426039.74,2026-07-25,2026-08-18,FHA Loan,21.8,5.25,22367.09,Stewart Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239190,PT0194255,LST0194255,AG00278,AG01265,Kristen Henderson,237395.84,2026-07-25,2026-09-16,Conventional Mortgage,23.0,6.48,15383.25,First American Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239191,PT0516529,LST0516529,AG01714,AG02699,Eric Reeves,167439.87,2026-07-25,2026-09-09,Conventional Mortgage,11.8,5.2,8706.87,Fidelity National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239192,PT0117337,LST0117337,AG02731,AG00984,Regina Nguyen,1010868.02,2026-07-25,2026-09-14,VA Loan,5.5,5.04,50947.75,Stewart Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239193,PT0017974,LST0017974,AG02411,AG00062,Mr. Ricky Walker DDS,561742.54,2026-07-25,2026-09-07,Conventional Mortgage,22.3,6.05,33985.42,First American Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239194,PT0141445,LST0141445,AG00535,AG02582,Alicia Schmidt,386307.33,2026-07-25,2026-09-09,Cash,100.0,5.42,20937.86,WFG National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239195,PT0515092,LST0515092,AG02524,AG01695,Tyler Allen,1473433.78,2026-07-25,2026-08-17,Cash,100.0,5.1,75145.12,Fidelity National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239196,PT0504718,LST0504718,AG01326,AG00673,Caitlyn Jones,425226.78,2026-07-25,2026-09-18,FHA Loan,20.6,6.12,26023.88,Chicago Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239197,PT0467166,LST0467166,AG00833,AG00271,Jeremy Mathews,552778.54,2026-07-25,2026-08-18,Conventional Mortgage,22.3,5.15,28468.09,Fidelity National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239198,PT0242018,LST0242018,AG02834,AG02879,Johnathan Williams,336276.04,2026-07-25,2026-09-18,FHA Loan,6.9,6.19,20815.49,WFG National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239199,PT0004107,LST0004107,AG01318,AG01729,Amy Mendoza,197194.89,2026-07-25,2026-09-22,Conventional Mortgage,5.8,5.72,11279.55,Chicago Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239200,PT0524024,LST0524024,AG00054,AG01780,John Rodriguez,283830.61,2026-07-25,2026-09-07,Conventional Mortgage,5.5,6.17,17512.35,Fidelity National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239201,PT0064516,LST0064516,AG02958,AG01130,Noah James,1361379.7,2026-07-25,2026-09-17,FHA Loan,24.4,4.61,62759.6,Fidelity National Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239202,PT0077970,LST0077970,AG02008,AG02399,David Bush,986068.68,2026-07-25,2026-08-31,Jumbo Loan,8.2,5.94,58572.48,Stewart Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239203,PT0020682,LST0020682,AG00651,AG01724,Sabrina Jimenez,491273.8,2026-07-25,2026-09-19,Conventional Mortgage,15.1,6.07,29820.32,First American Title,Completed
INSERT,2026-07-25T00:00:00,2026-07-25,TXN0239204,PT0447156,LST0447156,AG01109,AG02827,Joanna Snyder,131410.16,2026-07-25,2026-09-02,Cash,100.0,5.5,7227.56,Old Republic Title,Completed
