operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244008,PT0081528,LST0081528,AG01527,AG01139,Nicholas Gilmore,513293.46,2026-08-02,2026-09-22,Conventional Mortgage,16.1,5.57,28590.45,WFG National Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244009,PT0303707,LST0303707,AG00990,AG02752,Albert Walsh,1409234.59,2026-08-02,2026-08-27,Cash,100.0,4.99,70320.81,Chicago Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244010,PT0469171,LST0469171,AG02417,AG02036,Matthew Johnson,593264.83,2026-08-02,2026-09-03,VA Loan,10.8,4.74,28120.75,WFG National Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244011,PT0522465,LST0522465,AG01198,AG00464,Daniel Moreno,997399.54,2026-08-02,2026-08-17,VA Loan,20.6,4.94,49271.54,First American Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244012,PT0086886,LST0086886,AG02786,AG02380,John Howard,474939.42,2026-08-02,2026-09-16,Conventional Mortgage,7.4,6.38,30301.13,WFG National Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244013,PT0420996,LST0420996,AG00374,AG02418,Beverly Dorsey,504567.8,2026-08-02,2026-09-19,Jumbo Loan,19.0,6.27,31636.4,Old Republic Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244014,PT0483371,LST0483371,AG01290,AG02572,Sarah Barnes,169141.89,2026-08-02,2026-08-24,VA Loan,12.9,5.28,8930.69,Chicago Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244015,PT0222678,LST0222678,AG00903,AG02963,Jessica Lane,389926.04,2026-08-02,2026-08-31,Conventional Mortgage,16.7,5.43,21172.98,Chicago Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244016,PT0024648,LST0024648,AG01207,AG00535,Charlotte Mcneil,830861.99,2026-08-02,2026-09-13,Cash,100.0,4.96,41210.75,Stewart Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244017,PT0195468,LST0195468,AG01914,AG01501,Jeffrey Walton,531900.08,2026-08-02,2026-09-23,FHA Loan,17.0,6.03,32073.57,Fidelity National Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244018,PT0145874,LST0145874,AG02780,AG01071,Duane Kennedy,610678.14,2026-08-02,2026-09-05,FHA Loan,22.0,5.39,32915.55,Stewart Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244019,PT0060823,LST0060823,AG01395,AG00890,Ricky Douglas,601706.66,2026-08-02,2026-09-14,Conventional Mortgage,9.6,4.83,29062.43,Chicago Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244020,PT0064437,LST0064437,AG02860,AG01757,Heather Nelson,132760.3,2026-08-02,2026-09-10,Conventional Mortgage,11.7,5.34,7089.4,Old Republic Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244021,PT0262258,LST0262258,AG00324,AG00582,Matthew Franklin,434779.85,2026-08-02,2026-09-04,Jumbo Loan,15.4,5.91,25695.49,First American Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244022,PT0278898,LST0278898,AG02347,AG02339,Adam Boone,136774.24,2026-08-02,2026-09-21,Cash,100.0,5.48,7495.23,Old Republic Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244023,PT0292565,LST0292565,AG02922,AG01314,Christopher Nelson,496955.64,2026-08-02,2026-08-25,Cash,100.0,4.59,22810.26,First American Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244024,PT0075897,LST0075897,AG00424,AG02689,James Ritter,341683.05,2026-08-02,2026-08-29,Conventional Mortgage,21.3,5.53,18895.07,Stewart Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244025,PT0283124,LST0283124,AG02932,AG01540,Kimberly Wilson,124208.63,2026-08-02,2026-09-30,Conventional Mortgage,12.8,6.44,7999.04,First American Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244026,PT0112321,LST0112321,AG01981,AG02725,Timothy Anderson,409960.45,2026-08-02,2026-09-21,Jumbo Loan,20.7,5.02,20580.01,First American Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244027,PT0419071,LST0419071,AG00379,AG02281,Jeffrey Reeves,226192.63,2026-08-02,2026-08-25,Conventional Mortgage,11.4,6.21,14046.56,Stewart Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244028,PT0357730,LST0357730,AG02665,AG00966,William Davis,184746.47,2026-08-02,2026-08-18,Jumbo Loan,11.0,5.75,10622.92,WFG National Title,Completed
INSERT,2026-08-02T00:00:00,2026-08-02,TXN0244029,PT0526333,LST0526333,AG02564,AG00611,Jennifer Casey,684749.22,2026-08-02,2026-09-06,Conventional Mortgage,15.3,6.39,43755.48,Old Republic Title,Completed
