operation_type,cdc_timestamp,batch_date,transaction_id,property_id,listing_id,seller_agent_id,buyer_agent_id,buyer_name,sale_price,sale_date,closing_date,financing_type,down_payment_pct,commission_rate_pct,commission_amount,title_company,transaction_status
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250706,PT0352626,LST0352626,AG01583,AG00361,Amber Li,284548.59,2026-08-12,2026-10-03,FHA Loan,23.2,4.8,13658.33,Chicago Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250707,PT0119275,LST0119275,AG01271,AG01809,Deanna Zimmerman,87760.24,2026-08-12,2026-09-26,VA Loan,20.1,5.9,5177.85,First American Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250708,PT0113230,LST0113230,AG02734,AG00828,Todd Martinez,1320848.84,2026-08-12,2026-09-06,Conventional Mortgage,4.5,4.92,64985.76,Stewart Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250709,PT0277819,LST0277819,AG01755,AG00327,Stephanie Johnson,404418.41,2026-08-12,2026-09-01,Conventional Mortgage,8.7,6.19,25033.5,Chicago Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250710,PT0267590,LST0267590,AG01292,AG02705,Benjamin Jackson,671781.16,2026-08-12,2026-08-29,VA Loan,7.8,4.98,33454.7,WFG National Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250711,PT0133113,LST0133113,AG00742,AG01699,Devin Hess,190319.9,2026-08-12,2026-09-09,Conventional Mortgage,13.5,5.74,10924.36,Chicago Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250712,PT0336918,LST0336918,AG00800,AG02744,Michael Johnson,343324.36,2026-08-12,2026-09-17,VA Loan,3.9,5.36,18402.19,Fidelity National Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250713,PT0502906,LST0502906,AG02528,AG02020,Michael Carter,765074.01,2026-08-12,2026-09-08,Cash,100.0,5.99,45827.93,Chicago Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250714,PT0283837,LST0283837,AG02080,AG01243,Maria Gallagher,400621.13,2026-08-12,2026-09-28,Conventional Mortgage,4.4,4.63,18548.76,Fidelity National Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250715,PT0349168,LST0349168,AG01315,AG02882,Andrew Torres,1491155.76,2026-08-12,2026-09-28,Cash,100.0,6.34,94539.28,Fidelity National Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250716,PT0174719,LST0174719,AG02778,AG00969,Juan Bates,106637.21,2026-08-12,2026-09-28,FHA Loan,12.0,4.81,5129.25,Old Republic Title,Completed
INSERT,2026-08-12T00:00:00,2026-08-12,TXN0250717,PT0124630,LST0124630,AG01951,AG02179,Ryan Woodard,86238.43,2026-08-12,2026-08-27,Conventional Mortgage,8.1,4.59,3958.34,Old Republic Title,Completed
